CustomerKey,RecencyDays,Frequency,Monetary,AvgOrderValue,AvgBasketSize,TenureDays,LastPurchase,FirstPurchase,Churned90,IsRepeat,CustomerID,Country,Cluster,Segment
3061,29,1,429.84,429.84,12.533333333333331,0,2011-11-09 17:11:00,2011-11-09 17:11:00,0,0,15450,United Kingdom,1,Promising
3062,433,2,226.86,113.43,1.2666666666666666,164,2010-10-01 13:40:00,2010-04-19 14:08:00,1,1,15451,United Kingdom,3,At Risk / Lapsed
3063,29,6,1785.11,297.5183333333334,5.4623115577889445,481,2011-11-10 12:13:00,2010-07-16 14:23:00,0,1,15452,United Kingdom,2,Loyal Customers
3064,1,7,1371.77,195.96714285714285,3.0,185,2011-12-08 10:59:00,2011-06-05 12:37:00,0,1,15453,United Kingdom,2,Loyal Customers
3065,361,2,303.89,151.945,3.615384615384616,256,2010-12-12 14:21:00,2010-03-31 13:15:00,1,1,15454,United Kingdom,3,At Risk / Lapsed
3066,597,1,38.25,38.25,1.5,0,2010-04-21 12:43:00,2010-04-21 12:43:00,1,0,15455,United Kingdom,3,At Risk / Lapsed
3067,282,10,2091.52,209.152,12.013215859030836,448,2011-03-01 13:51:00,2009-12-08 12:54:00,1,1,15456,United Kingdom,2,Loyal Customers
3068,261,1,237.07,237.07,2.2758620689655173,0,2011-03-22 15:31:00,2011-03-22 15:31:00,1,0,15457,United Kingdom,1,Promising
3069,24,2,370.44,185.22,23.07692307692308,376,2011-11-14 13:08:00,2010-11-02 19:50:00,0,1,15458,United Kingdom,1,Promising
3070,416,2,202.83,101.415,17.285714285714285,80,2010-10-18 15:25:00,2010-07-30 14:31:00,1,1,15459,United Kingdom,3,At Risk / Lapsed
3071,353,1,214.26,214.26,1.9107142857142856,0,2010-12-20 16:08:00,2010-12-20 16:08:00,1,0,15460,United Kingdom,3,At Risk / Lapsed
3072,460,2,429.7,214.85,115.0,170,2010-09-05 12:31:00,2010-03-18 12:40:00,1,1,15461,United Kingdom,3,At Risk / Lapsed
3073,93,4,737.05,184.2625,12.073170731707316,351,2011-09-06 13:11:00,2010-09-20 10:23:00,1,1,15462,United Kingdom,2,Loyal Customers
3074,28,1,126.14,126.14,15.142857142857142,0,2011-11-10 12:57:00,2011-11-10 12:57:00,0,0,15463,United Kingdom,1,Promising
3075,337,1,1044.65,1044.65,2.2451612903225806,0,2011-01-05 15:56:00,2011-01-05 15:56:00,1,0,15464,United Kingdom,3,At Risk / Lapsed
3076,19,32,12636.15,394.8796875,10.545801526717558,710,2011-11-20 10:11:00,2009-12-10 09:42:00,0,1,15465,United Kingdom,0,Champions
3077,84,4,1560.46,390.115,3.5916030534351147,651,2011-09-15 14:08:00,2009-12-03 12:28:00,0,1,15466,United Kingdom,2,Loyal Customers
3078,8,3,524.88,174.96,5.961538461538462,142,2011-11-30 14:17:00,2011-07-10 14:42:00,0,1,15467,United Kingdom,1,Promising
3079,50,3,1430.48,476.82666666666665,17.5,341,2011-10-19 13:49:00,2010-11-12 09:39:00,0,1,15468,United Kingdom,2,Loyal Customers
3080,49,3,874.25,291.4166666666667,6.674418604651163,388,2011-10-20 16:21:00,2010-09-27 10:09:00,0,1,15469,United Kingdom,2,Loyal Customers
3081,575,1,63.42,63.42,58.0,0,2010-05-13 09:35:00,2010-05-13 09:35:00,1,0,15470,United Kingdom,3,At Risk / Lapsed
3082,1,3,1292.01,430.67,4.32258064516129,548,2011-12-07 14:12:00,2010-06-07 12:17:00,0,1,15471,United Kingdom,2,Loyal Customers
3083,112,1,371.56,371.56,3.3026315789473686,0,2011-08-18 15:17:00,2011-08-18 15:17:00,1,0,15472,United Kingdom,1,Promising
3084,13,8,2046.0,255.75,55.42857142857143,430,2011-11-25 15:15:00,2010-09-21 09:14:00,0,1,15473,United Kingdom,2,Loyal Customers
3085,595,1,150.35,150.35,2.8947368421052637,0,2010-04-23 11:14:00,2010-04-23 11:14:00,1,0,15474,United Kingdom,3,At Risk / Lapsed
3086,76,1,454.11,454.11,11.0,0,2011-09-23 15:20:00,2011-09-23 15:20:00,0,0,15475,United Kingdom,1,Promising
3087,379,4,2209.98,552.495,14.860759493670884,62,2010-11-24 15:17:00,2010-09-23 14:00:00,1,1,15476,United Kingdom,2,Loyal Customers
3088,649,1,368.4,368.4,108.0,0,2010-02-28 10:37:00,2010-02-28 10:37:00,1,0,15477,United Kingdom,3,At Risk / Lapsed
3089,39,3,1940.98,646.9933333333333,12.597014925373134,534,2011-10-30 14:19:00,2010-05-13 18:49:00,0,1,15478,United Kingdom,2,Loyal Customers
3090,732,1,147.4,147.4,4.222222222222222,0,2009-12-06 15:08:00,2009-12-06 15:08:00,1,0,15479,United Kingdom,3,At Risk / Lapsed
3091,115,3,3592.25,1197.4166666666667,8.685446009389672,559,2011-08-15 14:32:00,2010-02-01 14:52:00,1,1,15480,Malta,2,Loyal Customers
3092,400,1,1993.34,1993.34,38.1578947368421,0,2010-11-03 14:52:00,2010-11-03 14:52:00,1,0,15481,Norway,3,At Risk / Lapsed
3093,15,18,14377.36,798.7422222222223,44.31972789115646,721,2011-11-24 10:46:00,2009-12-02 16:59:00,0,1,15482,United Kingdom,0,Champions
3094,160,10,810.68,81.068,3.25,522,2011-07-01 13:07:00,2010-01-24 15:42:00,1,1,15483,United Kingdom,2,Loyal Customers
3095,0,6,4652.1,775.35,16.975,732,2011-12-08 15:03:00,2009-12-05 15:18:00,0,1,15484,United Kingdom,2,Loyal Customers
3096,29,7,5750.51,821.5014285714286,16.0,707,2011-11-09 14:31:00,2009-12-01 17:31:00,0,1,15485,United Kingdom,0,Champions
3097,526,1,102.0,102.0,40.0,0,2010-06-30 13:15:00,2010-06-30 13:15:00,1,0,15486,United Kingdom,3,At Risk / Lapsed
3098,679,1,231.32,231.32,10.285714285714286,0,2010-01-29 12:07:00,2010-01-29 12:07:00,1,0,15487,United Kingdom,3,At Risk / Lapsed
3099,92,5,431.92,86.384,22.818181818181817,490,2011-09-08 10:11:00,2010-05-05 13:03:00,1,1,15488,United Kingdom,2,Loyal Customers
3100,22,8,2419.61,302.45125,11.087719298245617,670,2011-11-17 08:53:00,2010-01-15 16:58:00,0,1,15489,United Kingdom,2,Loyal Customers
3101,429,1,210.85,210.85,3.28,0,2010-10-05 13:11:00,2010-10-05 13:11:00,1,0,15490,United Kingdom,3,At Risk / Lapsed
3102,94,6,3100.09,516.6816666666667,10.688311688311687,140,2011-09-05 15:56:00,2011-04-18 10:04:00,1,1,15491,United Kingdom,2,Loyal Customers
3103,27,2,659.4599999999999,329.73,13.8,46,2011-11-11 14:53:00,2011-09-26 14:02:00,0,1,15492,United Kingdom,1,Promising
3104,32,9,4113.19,457.0211111111111,1.972176759410802,622,2011-11-07 12:04:00,2010-02-23 11:14:00,0,1,15493,United Kingdom,0,Champions
3105,20,5,3702.6,740.52,8.293478260869565,707,2011-11-18 14:51:00,2009-12-10 20:16:00,0,1,15494,United Kingdom,2,Loyal Customers
3106,378,1,246.5,246.5,9.7,0,2010-11-25 13:46:00,2010-11-25 13:46:00,1,0,15495,United Kingdom,3,At Risk / Lapsed
3107,630,1,146.14,146.14,4.454545454545454,0,2010-03-18 13:16:00,2010-03-18 13:16:00,1,0,15496,United Kingdom,3,At Risk / Lapsed
3108,17,9,8657.39,961.9322222222222,24.272727272727277,703,2011-11-22 11:51:00,2009-12-18 15:08:00,0,1,15497,United Kingdom,0,Champions
3109,2,44,25949.58,589.7631818181818,13.001031991744066,720,2011-12-07 12:48:00,2009-12-16 17:27:00,0,1,15498,United Kingdom,0,Champions
3110,723,1,158.65,158.65,1.4390243902439024,0,2009-12-16 12:17:00,2009-12-16 12:17:00,1,0,15499,United Kingdom,3,At Risk / Lapsed
3111,7,4,1131.56,282.89,8.411764705882353,73,2011-12-01 13:47:00,2011-09-19 13:47:00,0,1,15500,United Kingdom,2,Loyal Customers
3112,404,2,399.95,199.975,2.971014492753623,10,2010-10-31 11:15:00,2010-10-20 12:47:00,1,1,15501,United Kingdom,3,At Risk / Lapsed
3113,15,12,10472.32,872.6933333333333,16.51129943502825,539,2011-11-24 12:48:00,2010-06-03 11:12:00,0,1,15502,United Kingdom,0,Champions
3114,362,2,257.3,128.65,1.1111111111111112,363,2010-12-12 10:57:00,2009-12-13 11:34:00,1,1,15503,United Kingdom,3,At Risk / Lapsed
3115,80,4,391.45,97.8625,2.1904761904761907,584,2011-09-19 13:45:00,2010-02-12 12:34:00,0,1,15504,United Kingdom,1,Promising
3116,52,5,3610.96,722.192,24.63917525773196,102,2011-10-18 07:56:00,2011-07-07 13:33:00,0,1,15505,United Kingdom,2,Loyal Customers
3117,22,6,2030.33,338.3883333333333,5.996336996336996,454,2011-11-17 12:11:00,2010-08-19 12:38:00,0,1,15506,United Kingdom,2,Loyal Customers
3118,171,1,475.86,475.86,3.555555555555556,0,2011-06-21 11:19:00,2011-06-21 11:19:00,1,0,15507,United Kingdom,1,Promising
3119,188,6,1000.27,166.71166666666667,4.782608695652174,46,2011-06-03 15:43:00,2011-04-18 15:31:00,1,1,15508,United Kingdom,2,Loyal Customers
3120,379,1,152.41,152.41,2.230769230769231,0,2010-11-24 14:48:00,2010-11-24 14:48:00,1,0,15509,United Kingdom,3,At Risk / Lapsed
3121,330,1,250.0,250.0,2.0,0,2011-01-13 12:10:00,2011-01-13 12:10:00,1,0,15510,United Kingdom,3,At Risk / Lapsed
3122,11,5,900.53,180.106,1.7025316455696202,73,2011-11-28 09:43:00,2011-09-15 15:05:00,0,1,15511,United Kingdom,2,Loyal Customers
3123,155,4,331.58,82.895,7.34375,520,2011-07-07 10:20:00,2010-02-01 13:23:00,1,1,15512,United Kingdom,1,Promising
3124,32,35,27750.55,792.8728571428571,19.272241992882563,661,2011-11-06 14:36:00,2010-01-13 14:59:00,0,1,15513,United Kingdom,0,Champions
3125,11,18,6388.28,354.90444444444444,12.876582278481012,722,2011-11-27 14:40:00,2009-12-04 16:37:00,0,1,15514,United Kingdom,0,Champions
3126,386,1,171.81,171.81,18.714285714285715,0,2010-11-17 13:39:00,2010-11-17 13:39:00,1,0,15515,United Kingdom,3,At Risk / Lapsed
3127,44,3,62.43,20.81,1.8,1,2011-10-26 10:51:00,2011-10-24 11:33:00,0,1,15516,United Kingdom,1,Promising
3128,232,1,267.03,267.03,10.851851851851851,0,2011-04-20 14:02:00,2011-04-20 14:02:00,1,0,15517,United Kingdom,1,Promising
3129,63,15,4189.99,279.3326666666666,6.272321428571429,655,2011-10-06 13:05:00,2009-12-20 12:21:00,0,1,15518,United Kingdom,0,Champions
3130,382,2,344.61,172.305,3.135135135135135,63,2010-11-21 14:35:00,2010-09-19 13:57:00,1,1,15519,United Kingdom,3,At Risk / Lapsed
3131,1,1,343.5,343.5,17.444444444444443,0,2011-12-08 10:58:00,2011-12-08 10:58:00,0,0,15520,United Kingdom,1,Promising
3132,39,16,7087.64,442.9775,11.231920199501246,663,2011-10-30 13:42:00,2010-01-05 10:19:00,0,1,15521,United Kingdom,0,Champions
3133,32,2,397.99,198.995,10.214285714285714,54,2011-11-07 11:26:00,2011-09-13 12:26:00,0,1,15522,United Kingdom,1,Promising
3134,83,16,17259.19,1078.699375,73.74056603773585,653,2011-09-16 16:29:00,2009-12-02 15:16:00,0,1,15523,United Kingdom,0,Champions
3135,24,2,591.4,295.7,3.111111111111111,582,2011-11-15 12:09:00,2010-04-12 09:19:00,0,1,15524,United Kingdom,1,Promising
3136,1,4,1162.65,290.6625,2.8105726872246697,380,2011-12-07 14:43:00,2010-11-22 12:10:00,0,1,15525,United Kingdom,2,Loyal Customers
3137,32,2,148.44,74.22,6.0,0,2011-11-06 15:04:00,2011-11-06 15:01:00,0,1,15526,United Kingdom,1,Promising
3138,18,23,5554.04,241.48,6.737804878048781,705,2011-11-21 12:17:00,2009-12-15 17:31:00,0,1,15527,United Kingdom,0,Champions
3139,253,1,229.33,229.33,4.730769230769231,0,2011-03-30 16:14:00,2011-03-30 16:14:00,1,0,15528,United Kingdom,1,Promising
3140,22,12,5076.77,423.0641666666667,5.564455569461828,371,2011-11-17 11:29:00,2010-11-10 14:26:00,0,1,15529,United Kingdom,0,Champions
3141,21,5,1808.68,361.736,9.352112676056338,491,2011-11-18 12:25:00,2010-07-15 11:10:00,0,1,15530,United Kingdom,2,Loyal Customers
3142,7,2,1972.39,986.195,4.954337899543379,22,2011-12-01 18:43:00,2011-11-09 17:47:00,0,1,15531,United Kingdom,2,Loyal Customers
3143,24,10,3717.2,371.72,2.1628664495114007,523,2011-11-14 14:51:00,2010-06-08 14:52:00,0,1,15532,United Kingdom,0,Champions
3144,18,3,807.57,269.19,3.4819277108433737,69,2011-11-20 15:35:00,2011-09-11 15:41:00,0,1,15533,United Kingdom,2,Loyal Customers
3145,725,1,162.25,162.25,7.875,0,2009-12-14 12:48:00,2009-12-14 12:48:00,1,0,15534,United Kingdom,3,At Risk / Lapsed
3146,172,6,1044.37,174.0616666666667,2.4153846153846152,275,2011-06-19 16:02:00,2010-09-16 20:04:00,1,1,15535,United Kingdom,2,Loyal Customers
3147,408,1,259.09,259.09,15.125,0,2010-10-26 16:31:00,2010-10-26 16:31:00,1,0,15536,United Kingdom,3,At Risk / Lapsed
3148,162,1,110.92,110.92,1.2083333333333333,0,2011-06-29 13:10:00,2011-06-29 13:10:00,1,0,15537,United Kingdom,1,Promising
3149,537,6,3358.4,559.7333333333332,72.57142857142857,125,2010-06-20 10:49:00,2010-02-14 12:38:00,1,1,15538,United Kingdom,3,At Risk / Lapsed
3150,6,1,538.46,538.46,10.0,0,2011-12-02 13:36:00,2011-12-02 13:36:00,0,0,15539,United Kingdom,1,Promising
3151,10,2,460.68,230.34,14.32258064516129,364,2011-11-28 13:51:00,2010-11-29 11:10:00,0,1,15540,United Kingdom,1,Promising
3152,113,1,85.13000000000001,85.13000000000001,1.6896551724137931,0,2011-08-17 14:58:00,2011-08-17 14:58:00,1,0,15541,United Kingdom,1,Promising
3153,511,3,855.71,285.2366666666667,1.8495575221238936,225,2010-07-15 13:32:00,2009-12-02 11:53:00,1,1,15542,United Kingdom,3,At Risk / Lapsed
3154,287,2,242.26,121.13,2.982142857142857,171,2011-02-24 15:26:00,2010-09-06 11:28:00,1,1,15543,United Kingdom,1,Promising
3155,8,20,8162.43,408.1215,12.601436265709156,671,2011-11-30 16:43:00,2010-01-28 14:39:00,0,1,15544,United Kingdom,0,Champions
3156,53,2,424.3,212.15,2.135135135135135,316,2011-10-16 13:24:00,2010-12-03 17:28:00,0,1,15545,United Kingdom,1,Promising
3157,606,2,1079.1,539.5500000000001,16.5,0,2010-04-12 11:51:00,2010-04-12 11:45:00,1,1,15546,United Kingdom,3,At Risk / Lapsed
3158,6,26,10002.65,384.71730769230766,5.455981941309255,725,2011-12-02 12:52:00,2009-12-06 13:40:00,0,1,15547,United Kingdom,0,Champions
3159,595,1,158.09,158.09,2.782608695652174,0,2010-04-23 12:20:00,2010-04-23 12:20:00,1,0,15548,United Kingdom,3,At Risk / Lapsed
3160,76,8,2330.41,291.30125,5.83125,620,2011-09-23 16:22:00,2010-01-11 13:16:00,0,1,15549,United Kingdom,2,Loyal Customers
3161,3,12,2211.05,184.2541666666667,4.846808510638298,732,2011-12-05 15:38:00,2009-12-03 15:15:00,0,1,15550,United Kingdom,0,Champions
3162,36,7,1679.81,239.97285714285712,5.566433566433567,513,2011-11-03 12:37:00,2010-06-07 15:05:00,0,1,15551,United Kingdom,2,Loyal Customers
3163,216,2,252.52,126.26,5.533333333333333,405,2011-05-06 14:47:00,2010-03-26 16:17:00,1,1,15552,United Kingdom,1,Promising
3164,59,1,428.93,428.93,8.163636363636364,0,2011-10-10 14:02:00,2011-10-10 14:02:00,0,0,15553,United Kingdom,1,Promising
3165,277,1,217.2,217.2,5.285714285714286,0,2011-03-07 09:00:00,2011-03-07 09:00:00,1,0,15554,United Kingdom,1,Promising
3166,11,36,12052.56,334.7933333333333,5.403985507246377,721,2011-11-27 16:19:00,2009-12-06 11:58:00,0,1,15555,United Kingdom,0,Champions
3167,23,1,279.77,279.77,7.612903225806452,0,2011-11-15 16:08:00,2011-11-15 16:08:00,0,0,15556,United Kingdom,1,Promising
3168,28,1,468.91,468.91,11.210526315789474,0,2011-11-11 12:46:00,2011-11-11 12:46:00,0,0,15557,United Kingdom,1,Promising
3169,638,1,202.68,202.68,3.1739130434782608,0,2010-03-10 15:25:00,2010-03-10 15:25:00,1,0,15558,United Kingdom,3,At Risk / Lapsed
3170,567,1,1109.4,1109.4,8.483870967741936,0,2010-05-20 14:06:00,2010-05-20 14:06:00,1,0,15559,United Kingdom,3,At Risk / Lapsed
3171,397,2,153.52,76.76,7.2,0,2010-11-07 10:15:00,2010-11-07 10:14:00,1,1,15560,United Kingdom,3,At Risk / Lapsed
3172,11,8,1934.39,241.79875,14.5,651,2011-11-28 11:07:00,2010-02-14 12:22:00,0,1,15561,United Kingdom,2,Loyal Customers
3173,351,3,671.4300000000001,223.81000000000003,16.96969696969697,374,2010-12-23 09:55:00,2009-12-13 15:17:00,1,1,15562,United Kingdom,3,At Risk / Lapsed
3174,21,6,2820.46,470.07666666666665,11.549019607843135,658,2011-11-17 12:59:00,2010-01-28 11:36:00,0,1,15563,United Kingdom,2,Loyal Customers
3175,462,2,70.74000000000001,35.370000000000005,10.5,212,2010-09-02 15:52:00,2010-02-01 15:58:00,1,1,15564,United Kingdom,3,At Risk / Lapsed
3176,49,2,173.16,86.58,7.5,20,2011-10-20 14:33:00,2011-09-30 10:44:00,0,1,15565,United Kingdom,1,Promising
3177,392,2,227.87,113.935,12.75,331,2010-11-12 12:11:00,2009-12-15 14:53:00,1,1,15566,United Kingdom,3,At Risk / Lapsed
3178,18,1,186.01,186.01,31.857142857142858,0,2011-11-21 10:48:00,2011-11-21 10:48:00,0,0,15567,United Kingdom,1,Promising
3179,2,3,758.29,252.7633333333333,8.69811320754717,70,2011-12-07 11:27:00,2011-09-27 14:37:00,0,1,15568,United Kingdom,2,Loyal Customers
3180,103,10,3583.45,358.345,12.385714285714286,545,2011-08-28 10:15:00,2010-02-28 10:55:00,1,1,15569,United Kingdom,0,Champions
3181,6,25,9254.14,370.1656,5.483204134366925,614,2011-12-02 14:47:00,2010-03-28 14:04:00,0,1,15570,United Kingdom,0,Champions
3182,11,14,3892.35,278.025,4.0183333333333335,721,2011-11-28 10:02:00,2009-12-06 12:10:00,0,1,15571,United Kingdom,0,Champions
3183,4,10,3965.2,396.52,6.090379008746356,599,2011-12-05 10:09:00,2010-04-14 14:38:00,0,1,15572,United Kingdom,0,Champions
3184,31,5,1180.47,236.094,3.6619047619047618,697,2011-11-08 11:38:00,2009-12-10 14:19:00,0,1,15573,United Kingdom,2,Loyal Customers
3185,177,6,1450.48,241.74666666666667,2.713432835820896,286,2011-06-15 12:01:00,2010-09-01 14:37:00,1,1,15574,United Kingdom,2,Loyal Customers
3186,619,1,30.1,30.1,2.0,0,2010-03-30 12:50:00,2010-03-30 12:50:00,1,0,15575,United Kingdom,3,At Risk / Lapsed
3187,37,1,921.37,921.37,9.16279069767442,0,2011-11-02 12:03:00,2011-11-02 12:03:00,0,0,15576,United Kingdom,1,Promising
3188,150,5,396.03,79.206,2.0338983050847457,575,2011-07-11 17:03:00,2009-12-13 16:17:00,1,1,15577,United Kingdom,2,Loyal Customers
3189,161,1,127.1,127.1,4.0,0,2011-06-30 13:03:00,2011-06-30 13:03:00,1,0,15578,United Kingdom,1,Promising
3190,68,5,1250.63,250.12600000000003,4.428571428571429,363,2011-10-02 12:45:00,2010-10-03 14:37:00,0,1,15579,United Kingdom,2,Loyal Customers
3191,376,8,1375.39,171.92375,4.2444444444444445,293,2010-11-28 11:00:00,2010-02-07 11:21:00,1,1,15580,United Kingdom,2,Loyal Customers
3192,155,34,4777.5,140.51470588235293,4.467142857142857,581,2011-07-06 14:04:00,2009-12-02 12:19:00,1,1,15581,United Kingdom,0,Champions
3193,24,3,682.9100000000001,227.63666666666668,10.295454545454543,195,2011-11-15 09:55:00,2011-05-03 13:36:00,0,1,15582,United Kingdom,1,Promising
3194,375,1,95.96,95.96,1.435897435897436,0,2010-11-28 15:04:00,2010-11-28 15:04:00,1,0,15583,United Kingdom,3,At Risk / Lapsed
3195,23,6,1268.2,211.36666666666667,2.1954545454545453,646,2011-11-16 10:55:00,2010-02-07 12:16:00,0,1,15584,United Kingdom,2,Loyal Customers
3196,176,1,455.3,455.3,10.32258064516129,0,2011-06-16 08:38:00,2011-06-16 08:38:00,1,0,15585,United Kingdom,1,Promising
3197,592,3,1139.1,379.7,35.21052631578947,108,2010-04-26 11:00:00,2010-01-08 10:02:00,1,1,15586,United Kingdom,3,At Risk / Lapsed
3198,49,7,1522.0800000000002,217.44000000000003,37.71428571428572,441,2011-10-20 13:37:00,2010-08-05 08:44:00,0,1,15587,United Kingdom,2,Loyal Customers
3199,677,1,579.6,579.6,24.0,0,2010-01-31 12:19:00,2010-01-31 12:19:00,1,0,15588,United Kingdom,3,At Risk / Lapsed
3200,255,3,478.53,159.51000000000002,8.379310344827585,54,2011-03-29 09:54:00,2011-02-02 10:46:00,1,1,15589,United Kingdom,1,Promising
3201,381,5,1496.6,299.32,9.563218390804598,224,2010-11-22 14:49:00,2010-04-12 10:09:00,1,1,15590,United Kingdom,2,Loyal Customers
3202,582,3,217.9,72.63333333333334,8.285714285714286,91,2010-05-06 09:23:00,2010-02-04 09:20:00,1,1,15591,United Kingdom,3,At Risk / Lapsed
3203,46,1,388.58,388.58,14.75,0,2011-10-24 08:59:00,2011-10-24 08:59:00,0,0,15592,United Kingdom,1,Promising
3204,70,1,199.8,199.8,12.0,0,2011-09-30 11:46:00,2011-09-30 11:46:00,0,0,15593,United Kingdom,1,Promising
3205,15,5,1771.78,354.356,9.54368932038835,218,2011-11-24 08:53:00,2011-04-19 10:08:00,0,1,15594,United Kingdom,2,Loyal Customers
3206,487,1,357.6,357.6,36.0,0,2010-08-09 12:27:00,2010-08-09 12:27:00,1,0,15595,United Kingdom,3,At Risk / Lapsed
3207,100,9,3130.04,347.78222222222223,7.818181818181818,398,2011-08-31 10:55:00,2010-07-28 11:46:00,1,1,15596,United Kingdom,2,Loyal Customers
3208,34,2,563.37,281.685,10.62162162162162,540,2011-11-04 13:26:00,2010-05-13 13:10:00,0,1,15597,United Kingdom,1,Promising
3209,52,2,548.02,274.01,11.22222222222222,374,2011-10-17 16:04:00,2010-10-08 09:20:00,0,1,15598,United Kingdom,1,Promising
3210,26,3,1250.06,416.68666666666667,13.228915662650602,419,2011-11-13 11:44:00,2010-09-20 10:15:00,0,1,15599,United Kingdom,2,Loyal Customers
3211,427,4,1199.31,299.8275,9.253521126760564,165,2010-10-07 14:30:00,2010-04-25 11:50:00,1,1,15600,United Kingdom,3,At Risk / Lapsed
3212,10,30,14960.12,498.6706666666667,12.684633027522937,727,2011-11-28 15:15:00,2009-12-01 14:53:00,0,1,15601,United Kingdom,0,Champions
3213,7,16,3230.51,201.906875,18.3515625,729,2011-12-01 14:14:00,2009-12-02 09:35:00,0,1,15602,United Kingdom,0,Champions
3214,78,2,88.48,44.24,32.0,569,2011-09-22 10:04:00,2010-03-01 16:02:00,0,1,15603,United Kingdom,1,Promising
3215,51,1,216.39,216.39,9.352941176470589,0,2011-10-18 14:47:00,2011-10-18 14:47:00,0,0,15604,United Kingdom,1,Promising
3216,35,9,1936.8,215.2,6.414414414414415,658,2011-11-03 14:17:00,2010-01-14 14:03:00,0,1,15605,United Kingdom,2,Loyal Customers
3217,60,17,5230.99,307.70529411764704,11.137931034482758,586,2011-10-09 15:47:00,2010-03-02 14:48:00,0,1,15606,United Kingdom,0,Champions
3218,336,9,1708.97,189.8855555555556,13.486238532110091,364,2011-01-07 12:44:00,2010-01-08 12:16:00,1,1,15607,United Kingdom,2,Loyal Customers
3219,27,5,1785.98,357.196,12.01904761904762,387,2011-11-11 13:20:00,2010-10-20 10:10:00,0,1,15608,United Kingdom,2,Loyal Customers
3220,183,1,298.48,298.48,9.25,0,2011-06-08 13:00:00,2011-06-08 13:00:00,1,0,15609,United Kingdom,1,Promising
3221,51,1,112.46,112.46,11.0,0,2011-10-19 10:36:00,2011-10-19 10:36:00,0,0,15610,United Kingdom,1,Promising
3222,9,24,2976.28,124.01166666666668,8.097826086956522,673,2011-11-30 12:36:00,2010-01-25 14:50:00,0,1,15611,United Kingdom,0,Champions
3223,35,2,195.15,97.575,8.666666666666666,25,2011-11-03 14:52:00,2011-10-09 12:49:00,0,1,15612,United Kingdom,1,Promising
3224,609,1,433.72,433.72,25.925925925925927,0,2010-04-08 12:51:00,2010-04-08 12:51:00,1,0,15613,United Kingdom,3,At Risk / Lapsed
3225,437,4,3147.36,786.84,20.14814814814815,188,2010-09-28 10:46:00,2010-03-23 11:13:00,1,1,15614,United Kingdom,2,Loyal Customers
3226,9,47,21373.97,454.7653191489362,13.41842397336293,726,2011-11-29 14:42:00,2009-12-02 15:28:00,0,1,15615,United Kingdom,0,Champions
3227,437,1,317.11,317.11,10.538461538461538,0,2010-09-27 13:10:00,2010-09-27 13:10:00,1,0,15616,United Kingdom,3,At Risk / Lapsed
3228,395,3,828.5500000000001,276.18333333333334,11.547619047619047,111,2010-11-08 16:07:00,2010-07-20 13:16:00,1,1,15617,United Kingdom,3,At Risk / Lapsed
3229,32,4,776.85,194.2125,10.295454545454543,103,2011-11-07 08:34:00,2011-07-26 10:13:00,0,1,15618,United Kingdom,2,Loyal Customers
3230,10,1,336.40000000000003,336.40000000000003,45.333333333333336,0,2011-11-29 08:14:00,2011-11-29 08:14:00,0,0,15619,United Kingdom,1,Promising
3231,56,4,1942.36,485.59,9.682170542635658,353,2011-10-14 12:41:00,2010-10-26 11:32:00,0,1,15620,United Kingdom,2,Loyal Customers
3232,3,4,1293.03,323.2575,31.3125,17,2011-12-05 14:01:00,2011-11-18 11:49:00,0,1,15621,United Kingdom,2,Loyal Customers
3233,42,17,7852.61,461.9182352941176,9.603286384976526,602,2011-10-27 16:44:00,2010-03-04 10:29:00,0,1,15622,United Kingdom,0,Champions
3234,140,8,2437.05,304.63125,10.064814814814817,588,2011-07-21 17:26:00,2009-12-10 14:46:00,1,1,15623,United Kingdom,2,Loyal Customers
3235,116,4,588.13,147.0325,10.5,139,2011-08-15 11:38:00,2011-03-28 13:32:00,1,1,15624,United Kingdom,2,Loyal Customers
3236,103,9,3236.4,359.6,17.660818713450293,438,2011-08-28 10:21:00,2010-06-15 15:23:00,1,1,15625,United Kingdom,2,Loyal Customers
3237,74,3,1067.52,355.84,14.225,346,2011-09-26 10:03:00,2010-10-14 17:16:00,0,1,15626,United Kingdom,2,Loyal Customers
3238,456,2,566.9,283.45,14.333333333333334,65,2010-09-08 14:14:00,2010-07-05 11:56:00,1,1,15627,United Kingdom,3,At Risk / Lapsed
3239,4,17,5652.26,332.4858823529412,12.00943396226415,721,2011-12-05 10:24:00,2009-12-13 13:39:00,0,1,15628,United Kingdom,0,Champions
3240,449,4,2240.9,560.225,19.714285714285715,82,2010-09-15 13:46:00,2010-06-25 11:39:00,1,1,15629,United Kingdom,3,At Risk / Lapsed
3241,44,3,1481.4,493.8,12.3375,599,2011-10-25 15:36:00,2010-03-05 14:30:00,0,1,15630,United Kingdom,2,Loyal Customers
3242,641,1,596.67,596.67,13.461538461538462,0,2010-03-07 14:52:00,2010-03-07 14:52:00,1,0,15631,United Kingdom,3,At Risk / Lapsed
3243,15,8,3285.31,410.66375,12.62874251497006,259,2011-11-24 09:51:00,2011-03-10 08:29:00,0,1,15632,United Kingdom,2,Loyal Customers
3244,508,13,4335.96,333.5353846153846,11.636363636363637,221,2010-07-18 13:54:00,2009-12-08 17:51:00,1,1,15633,United Kingdom,0,Champions
