CustomerID,FirstPurchase,LastPurchase,Orders,Revenue,Lines,Country,CustomerKey
15262,2010-08-08 15:55:00,2011-01-20 12:16:00,3,418.82,26,United Kingdom,2876
15263,2011-08-25 10:26:00,2011-08-25 10:26:00,1,156.51,12,United Kingdom,2877
15264,2010-06-27 13:29:00,2011-10-06 13:49:00,2,848.4,55,United Kingdom,2878
15265,2009-12-01 17:08:00,2011-07-11 14:46:00,4,3345.64,193,United Kingdom,2879
15266,2010-01-07 12:19:00,2011-01-05 13:40:00,5,852.21,45,United Kingdom,2880
15267,2011-06-10 10:24:00,2011-11-17 15:59:00,5,1717.36,11,United Kingdom,2881
15268,2010-04-13 11:27:00,2010-08-18 10:33:00,3,961.9000000000001,22,United Kingdom,2882
15269,2010-11-14 12:58:00,2011-11-16 09:32:00,3,1225.3600000000001,35,United Kingdom,2883
15270,2009-12-17 15:02:00,2011-11-24 09:24:00,21,8524.86,168,United Kingdom,2884
15271,2010-08-05 14:57:00,2011-12-02 14:11:00,24,4640.29,594,United Kingdom,2885
15272,2010-02-14 13:39:00,2011-10-13 12:59:00,6,2030.95,286,United Kingdom,2886
15273,2010-04-19 11:31:00,2010-04-19 11:31:00,1,228.96,1,United Kingdom,2887
15274,2011-11-21 14:17:00,2011-12-05 16:57:00,2,716.57,47,United Kingdom,2888
15275,2011-11-02 11:20:00,2011-11-02 11:20:00,1,615.14,41,United Kingdom,2889
15276,2010-10-01 12:24:00,2011-10-04 16:39:00,4,619.8,178,United Kingdom,2890
15277,2010-10-10 16:02:00,2011-10-24 10:08:00,2,476.34,26,United Kingdom,2891
15278,2010-02-12 14:53:00,2010-05-27 10:03:00,4,496.15999999999997,29,United Kingdom,2892
15279,2010-02-02 10:15:00,2010-12-20 10:48:00,5,1580.54,94,United Kingdom,2893
15280,2010-05-17 14:17:00,2011-06-20 17:14:00,3,397.52,60,United Kingdom,2894
15281,2010-10-08 12:14:00,2011-10-12 09:10:00,16,8543.57,522,United Kingdom,2895
15282,2010-05-18 16:27:00,2010-05-18 16:27:00,1,348.59,27,United Kingdom,2896
15283,2010-07-09 15:46:00,2010-11-14 14:54:00,3,148.33,9,United Kingdom,2897
15284,2010-07-27 13:25:00,2010-07-27 13:25:00,1,24.75,1,United Kingdom,2898
15285,2010-10-28 09:46:00,2010-10-28 09:46:00,1,94.92,6,United Kingdom,2899
15286,2011-10-21 11:08:00,2011-10-21 11:08:00,1,240.55,3,United Kingdom,2900
15287,2009-12-02 12:13:00,2011-11-17 15:34:00,5,856.03,36,United Kingdom,2901
15288,2010-02-12 15:27:00,2011-10-27 16:58:00,10,3872.1800000000003,178,United Kingdom,2902
15289,2010-03-28 11:45:00,2011-11-10 13:49:00,5,1593.09,97,United Kingdom,2903
15290,2010-02-24 10:15:00,2011-12-05 11:39:00,26,10496.28,292,United Kingdom,2904
15291,2009-12-03 11:09:00,2011-11-14 11:02:00,39,13801.56,245,United Kingdom,2905
15292,2011-05-22 15:00:00,2011-05-22 15:00:00,1,178.39,24,United Kingdom,2906
15293,2010-02-12 11:54:00,2010-02-12 11:54:00,1,247.5,19,United Kingdom,2907
15294,2010-10-25 11:45:00,2010-10-25 11:45:00,1,233.35,15,United Kingdom,2908
15295,2010-02-23 13:03:00,2010-02-23 13:03:00,1,207.04,52,United Kingdom,2909
15296,2010-01-21 13:48:00,2011-10-20 11:47:00,12,10323.03,534,United Kingdom,2910
15297,2011-10-07 09:42:00,2011-11-29 16:32:00,3,641.94,39,United Kingdom,2911
15298,2009-12-08 17:04:00,2011-12-07 17:17:00,23,9459.37,442,United Kingdom,2912
15299,2010-01-12 11:34:00,2011-10-03 14:19:00,9,7391.54,12,United Kingdom,2913
15300,2011-10-06 17:08:00,2011-10-06 17:08:00,1,496.44,28,United Kingdom,2914
15301,2010-09-15 15:41:00,2011-10-20 09:57:00,17,7583.04,379,United Kingdom,2915
15302,2009-12-09 13:11:00,2009-12-09 13:11:00,1,308.0,15,United Kingdom,2916
15303,2010-01-25 09:42:00,2011-02-22 13:59:00,3,1224.18,69,United Kingdom,2917
15304,2010-10-14 10:24:00,2011-10-10 10:23:00,9,919.5500000000001,29,United Kingdom,2918
15305,2010-06-02 13:50:00,2010-06-02 13:50:00,1,93.6,5,United Kingdom,2919
15306,2010-02-18 17:12:00,2011-10-06 12:56:00,9,3484.73,162,United Kingdom,2920
15307,2011-09-05 11:38:00,2011-09-05 11:38:00,1,205.3,12,United Kingdom,2921
15308,2011-03-10 13:08:00,2011-03-10 13:08:00,1,310.47,19,United Kingdom,2922
15309,2009-12-04 13:01:00,2010-04-08 11:11:00,4,797.96,54,United Kingdom,2923
15310,2010-08-18 11:38:00,2010-08-18 11:38:00,1,1634.64,45,United Kingdom,2924
15311,2009-12-01 11:21:00,2011-12-09 12:00:00,207,116280.49,4401,United Kingdom,2925
15312,2009-12-16 09:23:00,2011-09-25 13:10:00,12,2930.19,163,United Kingdom,2926
15313,2011-08-21 16:02:00,2011-08-21 16:02:00,1,52.0,1,United Kingdom,2927
15314,2010-10-07 15:41:00,2011-05-24 14:39:00,3,820.4499999999999,50,United Kingdom,2928
15315,2011-08-15 15:17:00,2011-10-06 12:51:00,2,570.5,37,United Kingdom,2929
15316,2011-01-17 11:34:00,2011-01-17 11:34:00,1,165.0,1,United Kingdom,2930
15317,2010-01-31 15:55:00,2010-01-31 15:55:00,1,129.75,5,United Kingdom,2931
15318,2011-12-06 11:30:00,2011-12-06 11:30:00,1,312.62,33,United Kingdom,2932
15319,2011-03-01 12:48:00,2011-03-01 12:48:00,1,204.5,16,United Kingdom,2933
15320,2011-10-26 13:27:00,2011-10-26 13:27:00,1,267.13,36,United Kingdom,2934
15321,2010-02-03 09:47:00,2011-09-30 09:40:00,12,6709.7300000000005,309,United Kingdom,2935
15322,2010-08-20 13:10:00,2011-09-15 09:34:00,2,1390.86,83,United Kingdom,2936
15323,2010-02-16 09:21:00,2010-05-26 10:01:00,3,434.6,29,United Kingdom,2937
15324,2010-01-07 14:37:00,2010-01-07 14:37:00,1,140.22000000000003,8,United Kingdom,2938
15325,2010-02-16 13:30:00,2011-08-28 11:55:00,8,1601.46,224,United Kingdom,2939
15326,2009-12-01 13:19:00,2011-01-10 11:38:00,5,1700.52,129,United Kingdom,2940
15327,2011-10-18 11:55:00,2011-10-18 11:55:00,1,208.75,10,United Kingdom,2941
15328,2010-10-28 09:05:00,2010-10-28 09:05:00,1,107.24,8,United Kingdom,2942
15329,2009-12-14 12:18:00,2011-10-31 15:36:00,11,2958.83,154,United Kingdom,2943
15330,2011-10-10 12:30:00,2011-11-07 17:50:00,2,714.96,13,United Kingdom,2944
15331,2010-04-09 14:26:00,2010-07-28 09:42:00,3,767.91,44,United Kingdom,2945
15332,2010-07-14 13:01:00,2010-12-08 14:43:00,6,6553.74,189,Lithuania,2946
15333,2011-05-15 13:27:00,2011-05-15 13:27:00,1,1028.56,16,United Kingdom,2947
15334,2011-06-19 13:51:00,2011-07-06 11:22:00,3,347.87,97,United Kingdom,2948
15335,2011-10-17 12:50:00,2011-10-17 12:50:00,1,170.22,35,United Kingdom,2949
15336,2010-11-03 12:39:00,2010-11-03 12:39:00,1,240.5,15,United Kingdom,2950
15337,2010-10-24 15:29:00,2010-10-24 15:29:00,1,373.02,21,United Kingdom,2951
15338,2010-01-31 14:25:00,2010-01-31 14:25:00,1,277.93,58,United Kingdom,2952
15339,2010-02-08 13:38:00,2011-10-04 12:51:00,7,1821.02,220,United Kingdom,2953
15340,2010-05-27 10:27:00,2010-05-27 10:27:00,1,105.5,7,United Kingdom,2954
15341,2010-09-16 16:41:00,2011-09-20 09:40:00,2,2402.7200000000003,24,United Kingdom,2955
15342,2011-08-02 10:19:00,2011-08-02 10:19:00,1,406.09,24,United Kingdom,2956
15343,2011-09-13 13:55:00,2011-09-13 13:55:00,1,364.5,21,United Kingdom,2957
15344,2011-09-26 14:48:00,2011-12-09 10:45:00,3,563.94,26,United Kingdom,2958
15345,2011-10-25 11:28:00,2011-10-25 11:28:00,1,393.54,20,United Kingdom,2959
15346,2010-10-04 15:11:00,2011-01-11 11:18:00,3,596.12,37,United Kingdom,2960
15347,2010-09-28 12:50:00,2010-12-08 15:25:00,4,1363.6,41,United Kingdom,2961
15348,2011-09-28 13:17:00,2011-09-28 13:17:00,1,158.04,9,United Kingdom,2962
15349,2011-06-05 15:46:00,2011-07-04 16:06:00,2,463.90999999999997,71,United Kingdom,2963
15350,2010-11-21 15:14:00,2010-12-01 13:33:00,2,663.25,35,United Kingdom,2964
15351,2010-10-03 12:18:00,2011-11-27 12:52:00,10,3704.89,365,United Kingdom,2965
15352,2010-06-09 11:28:00,2010-06-09 11:28:00,1,111.15,34,United Kingdom,2966
15353,2009-12-02 11:33:00,2011-03-30 12:15:00,7,3106.12,372,United Kingdom,2967
15355,2011-10-17 15:22:00,2011-11-10 13:44:00,2,277.05,14,United Kingdom,2968
15356,2010-10-13 13:12:00,2011-11-08 13:11:00,13,3382.69,718,United Kingdom,2969
15358,2009-12-07 12:19:00,2011-12-05 09:04:00,42,17050.41,1130,United Kingdom,2970
15359,2010-01-15 11:30:00,2010-02-15 10:47:00,8,181.35,16,United Kingdom,2971
15360,2011-10-31 09:35:00,2011-10-31 09:35:00,1,427.93,13,United Kingdom,2972
15361,2010-06-14 13:27:00,2010-12-13 09:52:00,4,689.07,10,United Kingdom,2973
15362,2009-12-01 09:08:00,2010-09-17 10:37:00,2,613.08,40,United Kingdom,2974
15363,2010-08-04 08:41:00,2010-12-02 12:28:00,2,1004.11,51,United Kingdom,2975
15364,2011-03-30 13:39:00,2011-09-05 09:46:00,2,913.19,29,United Kingdom,2976
15365,2010-02-04 16:43:00,2011-11-14 08:29:00,13,4557.13,218,United Kingdom,2977
15366,2010-02-26 10:10:00,2011-09-25 15:01:00,7,2389.08,138,United Kingdom,2978
15367,2009-12-10 14:20:00,2011-10-13 14:13:00,11,5081.33,279,United Kingdom,2979
15368,2010-11-10 15:52:00,2011-11-18 14:42:00,2,722.74,8,United Kingdom,2980
15369,2009-12-08 07:43:00,2010-08-04 13:54:00,11,6251.26,59,United Kingdom,2981
15370,2010-10-25 12:08:00,2011-10-30 10:58:00,8,3739.01,144,United Kingdom,2982
15371,2010-02-15 13:14:00,2010-02-15 13:14:00,1,59.400000000000006,1,United Kingdom,2983
15372,2010-02-14 11:24:00,2011-07-25 16:39:00,8,6017.06,57,United Kingdom,2984
15373,2010-05-02 11:57:00,2011-12-01 15:05:00,17,3418.84,200,United Kingdom,2985
15374,2010-03-25 12:03:00,2011-08-03 09:59:00,2,307.32,10,United Kingdom,2986
15375,2010-01-18 15:38:00,2010-01-18 15:38:00,1,60.959999999999994,6,United Kingdom,2987
15376,2011-05-01 13:45:00,2011-10-30 15:04:00,3,1221.56,116,United Kingdom,2988
15377,2010-10-20 11:42:00,2010-11-22 08:55:00,4,1211.75,21,United Kingdom,2989
15378,2010-07-26 08:47:00,2010-09-03 11:30:00,2,246.5,12,United Kingdom,2990
15379,2010-11-04 11:59:00,2011-06-23 13:13:00,8,4877.84,263,United Kingdom,2991
15380,2009-12-01 13:50:00,2011-12-01 12:13:00,11,3479.0600000000004,53,United Kingdom,2992
15381,2010-05-05 14:35:00,2011-05-10 11:55:00,5,1890.5700000000002,24,United Kingdom,2993
15382,2009-12-04 14:13:00,2011-11-25 10:58:00,12,13733.550000000001,632,United Kingdom,2994
15384,2010-04-26 12:38:00,2011-06-23 10:57:00,4,2027.79,118,United Kingdom,2995
15385,2010-01-31 13:02:00,2011-10-30 15:11:00,3,942.08,21,United Kingdom,2996
15386,2011-06-06 13:47:00,2011-06-06 13:47:00,1,394.14,31,United Kingdom,2997
15387,2010-08-04 16:05:00,2010-08-04 16:05:00,1,468.65,20,United Kingdom,2998
15388,2011-03-14 13:53:00,2011-03-14 13:53:00,1,140.54,10,Canada,2999
15389,2010-01-27 12:44:00,2011-06-20 16:18:00,5,2733.8,6,United Kingdom,3000
15390,2010-10-26 17:23:00,2010-11-08 15:19:00,2,1216.66,77,Canada,3001
15391,2010-05-04 15:04:00,2010-05-04 15:04:00,1,289.87,12,United Kingdom,3002
15392,2010-10-04 12:50:00,2011-12-05 11:01:00,7,2911.62,144,United Kingdom,3003
15393,2009-12-15 17:56:00,2011-11-23 16:48:00,5,891.34,44,United Kingdom,3004
15394,2009-12-15 19:05:00,2011-11-30 11:49:00,11,5286.8,227,United Kingdom,3005
15395,2011-01-18 12:40:00,2011-01-18 12:40:00,1,107.45,7,United Kingdom,3006
15396,2010-05-05 09:04:00,2011-08-19 10:56:00,2,796.38,16,United Kingdom,3007
15397,2011-02-23 09:25:00,2011-02-23 09:25:00,1,94.0,6,United Kingdom,3008
15398,2011-09-22 14:56:00,2011-11-23 16:47:00,2,1345.53,73,United Kingdom,3009
15399,2011-09-21 15:57:00,2011-12-08 13:04:00,3,815.77,50,United Kingdom,3010
15400,2010-05-28 08:33:00,2011-09-08 13:57:00,8,1302.3,27,United Kingdom,3011
15401,2010-05-20 10:56:00,2010-09-13 13:42:00,2,216.95000000000002,14,United Kingdom,3012
15402,2010-04-27 12:12:00,2011-07-14 12:17:00,6,1830.12,130,United Kingdom,3013
15403,2009-12-09 12:45:00,2010-08-05 12:21:00,2,170.88,8,United Kingdom,3014
15404,2010-11-29 11:03:00,2010-11-29 11:03:00,1,257.06,16,United Kingdom,3015
15405,2010-05-12 15:56:00,2011-06-03 14:44:00,2,659.84,30,United Kingdom,3016
15406,2010-09-12 13:06:00,2011-11-08 13:22:00,4,975.87,122,United Kingdom,3017
15407,2011-02-07 13:18:00,2011-11-06 11:55:00,4,1046.74,148,United Kingdom,3018
15408,2011-03-20 15:02:00,2011-03-20 15:02:00,1,267.18,34,United Kingdom,3019
15409,2009-12-18 15:35:00,2009-12-18 15:35:00,1,131.25,9,United Kingdom,3020
15410,2010-04-19 08:57:00,2011-09-16 14:47:00,10,4685.72,162,United Kingdom,3021
15411,2011-06-10 12:30:00,2011-11-13 15:19:00,4,1348.93,98,United Kingdom,3022
15412,2011-06-21 15:24:00,2011-06-21 15:24:00,1,190.53,10,United Kingdom,3023
15413,2009-12-01 10:18:00,2010-01-17 11:33:00,5,6798.72,25,United Kingdom,3024
15414,2011-04-11 13:45:00,2011-11-30 09:50:00,3,774.9000000000001,39,United Kingdom,3025
15415,2011-01-30 14:13:00,2011-01-30 14:13:00,1,559.61,47,United Kingdom,3026
15416,2010-02-01 11:55:00,2011-10-06 09:38:00,7,4572.82,228,United Kingdom,3027
15417,2011-09-15 15:26:00,2011-09-15 15:26:00,1,508.8,28,United Kingdom,3028
15418,2010-05-02 11:31:00,2010-10-10 13:38:00,2,449.42,68,United Kingdom,3029
15419,2011-11-15 09:23:00,2011-11-15 09:23:00,1,135.86,8,United Kingdom,3030
15420,2009-12-05 13:29:00,2010-10-01 15:46:00,6,743.0,56,United Kingdom,3031
15421,2009-12-07 15:10:00,2011-10-12 09:20:00,10,3805.34,316,United Kingdom,3032
15422,2010-02-07 11:52:00,2011-01-20 16:17:00,7,1619.97,120,United Kingdom,3033
15423,2010-03-28 13:42:00,2011-11-01 14:01:00,3,266.89,14,United Kingdom,3034
15424,2010-09-02 17:17:00,2011-03-30 13:02:00,3,597.78,33,United Kingdom,3035
15425,2010-02-14 12:36:00,2010-11-04 18:13:00,4,1941.1200000000001,143,United Kingdom,3036
15426,2010-05-02 15:10:00,2011-11-20 15:36:00,9,2538.92,505,United Kingdom,3037
15427,2011-10-23 14:47:00,2011-11-06 14:29:00,3,1430.54,292,United Kingdom,3038
15428,2009-12-17 17:46:00,2011-11-24 16:54:00,4,762.75,44,United Kingdom,3039
15429,2011-09-25 13:42:00,2011-11-13 12:28:00,2,397.35,82,United Kingdom,3040
15430,2010-06-29 15:04:00,2010-08-29 10:42:00,2,954.75,36,United Kingdom,3041
15431,2010-07-25 12:44:00,2010-07-25 12:44:00,1,153.24,2,United Kingdom,3042
15432,2010-06-16 14:34:00,2011-11-16 16:30:00,2,320.76,16,United Kingdom,3043
15433,2011-03-17 14:12:00,2011-05-10 10:45:00,2,533.3,41,United Kingdom,3044
15434,2010-01-24 15:35:00,2011-12-01 13:33:00,11,2567.06,134,United Kingdom,3045
15435,2011-11-17 16:39:00,2011-11-17 16:39:00,1,149.29,29,United Kingdom,3046
15436,2011-04-19 16:52:00,2011-11-27 16:05:00,3,1067.75,291,United Kingdom,3047
15437,2010-03-09 10:45:00,2011-03-22 13:11:00,2,393.45,57,United Kingdom,3048
15438,2011-07-31 14:19:00,2011-07-31 14:19:00,1,156.57999999999998,25,United Kingdom,3049
15439,2010-02-24 12:05:00,2010-10-31 10:38:00,4,1269.05,57,United Kingdom,3050
15440,2011-05-15 11:30:00,2011-10-16 12:16:00,3,383.68,62,United Kingdom,3051
15441,2009-12-09 14:55:00,2010-11-08 15:50:00,3,1254.21,57,United Kingdom,3052
15442,2011-04-05 12:24:00,2011-04-05 12:24:00,1,594.0,2,United Kingdom,3053
15443,2010-03-07 12:10:00,2011-12-08 10:40:00,14,5114.23,625,United Kingdom,3054
15444,2011-10-30 16:12:00,2011-11-30 17:37:00,2,1411.21,214,United Kingdom,3055
15445,2010-04-28 15:00:00,2011-03-20 15:06:00,2,284.5,14,United Kingdom,3056
15446,2009-12-13 13:53:00,2010-11-28 11:59:00,3,396.75,111,United Kingdom,3057
15447,2010-03-24 14:40:00,2011-01-13 11:26:00,5,492.88,29,United Kingdom,3058
15448,2010-02-03 13:29:00,2011-01-31 10:42:00,2,788.81,49,United Kingdom,3059
15449,2011-03-23 10:43:00,2011-11-13 15:02:00,3,974.52,60,United Kingdom,3060
15450,2011-11-09 17:11:00,2011-11-09 17:11:00,1,429.84,30,United Kingdom,3061
15451,2010-04-19 14:08:00,2010-10-01 13:40:00,2,226.86,60,United Kingdom,3062
15452,2010-07-16 14:23:00,2011-11-10 12:13:00,6,1785.1100000000001,199,United Kingdom,3063
15453,2011-06-05 12:37:00,2011-12-08 10:59:00,7,1371.77,279,United Kingdom,3064
15454,2010-03-31 13:15:00,2010-12-12 14:21:00,2,303.89,39,United Kingdom,3065
15455,2010-04-21 12:43:00,2010-04-21 12:43:00,1,38.25,2,United Kingdom,3066
15456,2009-12-08 12:54:00,2011-03-01 13:51:00,10,2091.52,227,United Kingdom,3067
15457,2011-03-22 15:31:00,2011-03-22 15:31:00,1,237.07,58,United Kingdom,3068
15458,2010-11-02 19:50:00,2011-11-14 13:08:00,2,370.43999999999994,13,United Kingdom,3069
15459,2010-07-30 14:31:00,2010-10-18 15:25:00,2,202.82999999999998,7,United Kingdom,3070
15460,2010-12-20 16:08:00,2010-12-20 16:08:00,1,214.26,56,United Kingdom,3071
15461,2010-03-18 12:40:00,2010-09-05 12:31:00,2,429.7,2,United Kingdom,3072
15462,2010-09-20 10:23:00,2011-09-06 13:11:00,4,737.05,41,United Kingdom,3073
15463,2011-11-10 12:57:00,2011-11-10 12:57:00,1,126.14,7,United Kingdom,3074
15464,2011-01-05 15:56:00,2011-01-05 15:56:00,1,1044.65,155,United Kingdom,3075
15465,2009-12-10 09:42:00,2011-11-20 10:11:00,32,12636.15,262,United Kingdom,3076
15466,2009-12-03 12:28:00,2011-09-15 14:08:00,4,1560.46,262,United Kingdom,3077
15467,2011-07-10 14:42:00,2011-11-30 14:17:00,3,524.88,52,United Kingdom,3078
15468,2010-11-12 09:39:00,2011-10-19 13:49:00,3,1430.48,80,United Kingdom,3079
15469,2010-09-27 10:09:00,2011-10-20 16:21:00,3,874.25,43,United Kingdom,3080
15470,2010-05-13 09:35:00,2010-05-13 09:35:00,1,63.419999999999995,4,United Kingdom,3081
15471,2010-06-07 12:17:00,2011-12-07 14:12:00,3,1292.01,155,United Kingdom,3082
15472,2011-08-18 15:17:00,2011-08-18 15:17:00,1,371.56,76,United Kingdom,3083
15473,2010-09-21 09:14:00,2011-11-25 15:15:00,8,2046.0,14,United Kingdom,3084
15474,2010-04-23 11:14:00,2010-04-23 11:14:00,1,150.35,19,United Kingdom,3085
15475,2011-09-23 15:20:00,2011-09-23 15:20:00,1,454.10999999999996,29,United Kingdom,3086
15476,2010-09-23 14:00:00,2010-11-24 15:17:00,4,2209.98,79,United Kingdom,3087
15477,2010-02-28 10:37:00,2010-02-28 10:37:00,1,368.4,2,United Kingdom,3088
15478,2010-05-13 18:49:00,2011-10-30 14:19:00,3,1940.98,67,United Kingdom,3089
15479,2009-12-06 15:08:00,2009-12-06 15:08:00,1,147.4,9,United Kingdom,3090
15480,2010-02-01 14:52:00,2011-08-15 14:32:00,3,3592.25,213,Malta,3091
15481,2010-11-03 14:52:00,2010-11-03 14:52:00,1,1993.34,38,Norway,3092
15482,2009-12-02 16:59:00,2011-11-24 10:46:00,18,14377.36,147,United Kingdom,3093
15483,2010-01-24 15:42:00,2011-07-01 13:07:00,10,810.68,268,United Kingdom,3094
15484,2009-12-05 15:18:00,2011-12-08 15:03:00,6,4652.1,240,United Kingdom,3095
15485,2009-12-01 17:31:00,2011-11-09 14:31:00,7,5750.51,159,United Kingdom,3096
15486,2010-06-30 13:15:00,2010-06-30 13:15:00,1,102.0,1,United Kingdom,3097
15487,2010-01-29 12:07:00,2010-01-29 12:07:00,1,231.32,14,United Kingdom,3098
15488,2010-05-05 13:03:00,2011-09-08 10:11:00,5,431.92,11,United Kingdom,3099
15489,2010-01-15 16:58:00,2011-11-17 08:53:00,8,2419.61,114,United Kingdom,3100
15490,2010-10-05 13:11:00,2010-10-05 13:11:00,1,210.85,25,United Kingdom,3101
15491,2011-04-18 10:04:00,2011-09-05 15:56:00,6,3100.09,154,United Kingdom,3102
15492,2011-09-26 14:02:00,2011-11-11 14:53:00,2,659.4599999999999,35,United Kingdom,3103
15493,2010-02-23 11:14:00,2011-11-07 12:04:00,9,4113.19,611,United Kingdom,3104
15494,2009-12-10 20:16:00,2011-11-18 14:51:00,5,3702.6,368,United Kingdom,3105
15495,2010-11-25 13:46:00,2010-11-25 13:46:00,1,246.5,20,United Kingdom,3106
15496,2010-03-18 13:16:00,2010-03-18 13:16:00,1,146.14000000000001,22,United Kingdom,3107
15497,2009-12-18 15:08:00,2011-11-22 11:51:00,9,8657.39,121,United Kingdom,3108
15498,2009-12-16 17:27:00,2011-12-07 12:48:00,44,25949.58,969,United Kingdom,3109
15499,2009-12-16 12:17:00,2009-12-16 12:17:00,1,158.65,41,United Kingdom,3110
15500,2011-09-19 13:47:00,2011-12-01 13:47:00,4,1131.56,68,United Kingdom,3111
15501,2010-10-20 12:47:00,2010-10-31 11:15:00,2,399.95,69,United Kingdom,3112
15502,2010-06-03 11:12:00,2011-11-24 12:48:00,12,10472.32,354,United Kingdom,3113
15503,2009-12-13 11:34:00,2010-12-12 10:57:00,2,257.3,117,United Kingdom,3114
15504,2010-02-12 12:34:00,2011-09-19 13:45:00,4,391.45,63,United Kingdom,3115
15505,2011-07-07 13:33:00,2011-10-18 07:56:00,5,3610.96,97,United Kingdom,3116
15506,2010-08-19 12:38:00,2011-11-17 12:11:00,6,2030.33,273,United Kingdom,3117
15507,2011-06-21 11:19:00,2011-06-21 11:19:00,1,475.86,45,United Kingdom,3118
15508,2011-04-18 15:31:00,2011-06-03 15:43:00,6,1000.27,92,United Kingdom,3119
15509,2010-11-24 14:48:00,2010-11-24 14:48:00,1,152.41,26,United Kingdom,3120
15510,2011-01-13 12:10:00,2011-01-13 12:10:00,1,250.0,1,United Kingdom,3121
15511,2011-09-15 15:05:00,2011-11-28 09:43:00,5,900.53,158,United Kingdom,3122
15512,2010-02-01 13:23:00,2011-07-07 10:20:00,4,331.58,32,United Kingdom,3123
15513,2010-01-13 14:59:00,2011-11-06 14:36:00,35,27750.55,562,United Kingdom,3124
15514,2009-12-04 16:37:00,2011-11-27 14:40:00,18,6388.28,316,United Kingdom,3125
15515,2010-11-17 13:39:00,2010-11-17 13:39:00,1,171.81,7,United Kingdom,3126
15516,2011-10-24 11:33:00,2011-10-26 10:51:00,3,62.43,15,United Kingdom,3127
15517,2011-04-20 14:02:00,2011-04-20 14:02:00,1,267.03,27,United Kingdom,3128
15518,2009-12-20 12:21:00,2011-10-06 13:05:00,15,4189.99,448,United Kingdom,3129
15519,2010-09-19 13:57:00,2010-11-21 14:35:00,2,344.61,37,United Kingdom,3130
15520,2011-12-08 10:58:00,2011-12-08 10:58:00,1,343.5,18,United Kingdom,3131
15521,2010-01-05 10:19:00,2011-10-30 13:42:00,16,7087.64,401,United Kingdom,3132
15522,2011-09-13 12:26:00,2011-11-07 11:26:00,2,397.99,56,United Kingdom,3133
15523,2009-12-02 15:16:00,2011-09-16 16:29:00,16,17259.19,212,United Kingdom,3134
15524,2010-04-12 09:19:00,2011-11-15 12:09:00,2,591.4,9,United Kingdom,3135
15525,2010-11-22 12:10:00,2011-12-07 14:43:00,4,1162.65,227,United Kingdom,3136
15526,2011-11-06 15:01:00,2011-11-06 15:04:00,2,148.44,4,United Kingdom,3137
15527,2009-12-15 17:31:00,2011-11-21 12:17:00,23,5554.04,328,United Kingdom,3138
15528,2011-03-30 16:14:00,2011-03-30 16:14:00,1,229.33,26,United Kingdom,3139
15529,2010-11-10 14:26:00,2011-11-17 11:29:00,12,5076.77,799,United Kingdom,3140
15530,2010-07-15 11:10:00,2011-11-18 12:25:00,5,1808.68,142,United Kingdom,3141
15531,2011-11-09 17:47:00,2011-12-01 18:43:00,2,1972.39,219,United Kingdom,3142
15532,2010-06-08 14:52:00,2011-11-14 14:51:00,10,3717.2,614,United Kingdom,3143
15533,2011-09-11 15:41:00,2011-11-20 15:35:00,3,807.57,83,United Kingdom,3144
15534,2009-12-14 12:48:00,2009-12-14 12:48:00,1,162.25,8,United Kingdom,3145
15535,2010-09-16 20:04:00,2011-06-19 16:02:00,6,1044.3700000000001,130,United Kingdom,3146
15536,2010-10-26 16:31:00,2010-10-26 16:31:00,1,259.09,16,United Kingdom,3147
15537,2011-06-29 13:10:00,2011-06-29 13:10:00,1,110.92,24,United Kingdom,3148
15538,2010-02-14 12:38:00,2010-06-20 10:49:00,6,3358.3999999999996,14,United Kingdom,3149
15539,2011-12-02 13:36:00,2011-12-02 13:36:00,1,538.46,41,United Kingdom,3150
15540,2010-11-29 11:10:00,2011-11-28 13:51:00,2,460.68,31,United Kingdom,3151
15541,2011-08-17 14:58:00,2011-08-17 14:58:00,1,85.13000000000001,29,United Kingdom,3152
15542,2009-12-02 11:53:00,2010-07-15 13:32:00,3,855.71,226,United Kingdom,3153
15543,2010-09-06 11:28:00,2011-02-24 15:26:00,2,242.26,56,United Kingdom,3154
15544,2010-01-28 14:39:00,2011-11-30 16:43:00,20,8162.43,557,United Kingdom,3155
15545,2010-12-03 17:28:00,2011-10-16 13:24:00,2,424.3,111,United Kingdom,3156
15546,2010-04-12 11:45:00,2010-04-12 11:51:00,2,1079.1000000000001,12,United Kingdom,3157
15547,2009-12-06 13:40:00,2011-12-02 12:52:00,26,10002.65,1329,United Kingdom,3158
15548,2010-04-23 12:20:00,2010-04-23 12:20:00,1,158.09,23,United Kingdom,3159
15549,2010-01-11 13:16:00,2011-09-23 16:22:00,8,2330.41,160,United Kingdom,3160
15550,2009-12-03 15:15:00,2011-12-05 15:38:00,12,2211.05,235,United Kingdom,3161
15551,2010-06-07 15:05:00,2011-11-03 12:37:00,7,1679.81,143,United Kingdom,3162
15552,2010-03-26 16:17:00,2011-05-06 14:47:00,2,252.52,30,United Kingdom,3163
15553,2011-10-10 14:02:00,2011-10-10 14:02:00,1,428.93,55,United Kingdom,3164
15554,2011-03-07 09:00:00,2011-03-07 09:00:00,1,217.2,14,United Kingdom,3165
15555,2009-12-06 11:58:00,2011-11-27 16:19:00,36,12052.56,1656,United Kingdom,3166
15556,2011-11-15 16:08:00,2011-11-15 16:08:00,1,279.77,31,United Kingdom,3167
