ReturnKey,DateKey,CustomerKey,ProductKey,CountryKey,Invoice,StockCode,ReturnQty,ReturnAmount
10253,20101110,4436,1979,41,C531845,22776,4,34.0
10254,20101110,1752,3276,41,C531846,72349B,12,25.200000000000003
10255,20101110,1752,949,41,C531846,21620,6,22.5
10256,20101110,1194,340,41,C531847,20831,6,12.600000000000001
10257,20101110,5471,3483,41,C531850,82483,2,11.9
10258,20101110,5281,2038,41,C531858,22838,1,14.95
10259,20101110,5281,1871,41,C531858,22667,1,2.95
10260,20101110,5281,1763,41,C531858,22556,1,1.65
10261,20101110,5281,1824,41,C531858,22618,2,19.9
10262,20101110,1252,1961,41,C531859,22758,2,2.5
10263,20101110,1252,1955,41,C531859,22752,1,8.5
10264,20101110,1252,1575,41,C531859,22349,2,7.5
10265,20101110,1252,1545,41,C531859,22319,2,1.3
10266,20101110,1252,565,41,C531859,21147,2,4.2
10267,20101110,786,653,41,C531860,21258,1,12.75
10268,20101110,0,4461,41,531862,85232B,258,0.0
10269,20101110,1736,823,41,C531871,21452,1,2.95
10270,20101110,4930,3482,41,C531873,82482,1,2.55
10271,20101110,4930,4063,41,C531873,84949,1,1.65
10272,20101110,4930,1059,41,C531873,21735,4,43.8
10273,20101110,3512,2038,41,C531874,22838,1,14.95
10274,20101110,3512,1712,41,C531874,22501,1,9.95
10275,20101110,3512,2047,41,C531874,22847,1,16.95
10276,20101110,2350,3279,41,C531883,72351B,12,25.200000000000003
10277,20101110,2350,3278,41,C531883,72351A,12,25.200000000000003
10278,20101110,1810,4240,41,C532009,85063,2,33.9
10279,20101110,1370,620,41,C532027,21216,1,4.95
10280,20101110,1370,1639,41,C532027,22423,3,38.25
10281,20101110,2925,1923,41,C532031,22719,2,2.12
10282,20101110,2925,1581,41,C532031,22355,2,1.44
10283,20101110,128,1837,16,C532041,22631,1,1.95
10284,20101110,128,225,16,C532041,20682,2,6.5
10285,20101110,1663,2805,41,C532086,35004B,3,5.85
10286,20101110,2646,2089,41,C532098,22889,13,27.3
10287,20101110,2890,3206,41,C532102,48187,1,7.95
10288,20101110,2890,809,41,C532102,21432,1,5.95
10289,20101110,2890,1700,41,C532102,22488,1,1.65
10290,20101110,2890,2008,41,C532102,22807,1,2.95
10291,20101110,275,1840,16,C532112,22634,2,19.9
10292,20101111,2529,1824,12,C532130,22618,5,49.75
10293,20101111,0,741,41,532132,21360,25,0.0
10294,20101111,0,2832,41,532133,35591T,24,0.0
10295,20101111,0,3373,41,532134,72815,34,0.0
10296,20101111,0,2157,41,532135,22959,63,0.0
10297,20101111,1611,3463,41,C532138,81950B,1,0.85
10298,20101111,3340,1717,41,C532144,22507,3,14.850000000000001
10299,20101111,4540,3718,41,C532155,84569C,12,15.0
10300,20101111,893,837,41,C532174,21467,1,3.75
10301,20101111,893,1453,41,C532174,22218,1,4.25
10302,20101111,1490,4273,41,C532262,85099B,2,3.9
10303,20101111,893,4273,41,C532283,85099B,18,35.1
10304,20101111,893,1855,41,C532283,22650,1,1.45
10305,20101111,2884,2029,41,C532326,22828,2,290.0
10306,20101111,2631,823,41,C532327,21452,2,5.9
10307,20101111,2631,701,41,C532327,21314,1,2.1
10308,20101111,2338,1725,41,C532329,22515,1,2.1
10309,20101111,2305,1435,41,C532341,22198,5,8.25
10310,20101111,2305,653,41,C532341,21258,12,131.39999999999998
10311,20101111,2305,1435,41,C532343,22198,5,8.25
10312,20101111,2305,653,41,C532343,21258,12,131.39999999999998
10313,20101111,0,718,42,C532353,21333,4,11.8
10314,20101111,4268,3483,41,C532359,82483,4,23.8
10315,20101111,1007,2145,41,C532362,22946,1,16.95
10316,20101111,1007,1840,41,C532362,22634,1,9.95
10317,20101111,4964,3204,41,C532367,48184,2,15.9
10318,20101111,159,1843,21,C532368,22637,2,5.1
10319,20101111,159,1840,21,C532368,22634,2,19.9
10320,20101111,159,1588,21,C532368,22362,2,5.9
10321,20101111,159,1587,21,C532368,22361,4,11.8
10322,20101111,2596,1823,41,C532372,22617,6,29.700000000000003
10323,20101111,2596,1378,41,C532372,22138,6,29.700000000000003
10324,20101111,1824,1152,41,C532374,21846,14,17.5
10325,20101111,1824,2001,41,C532374,22800,1,3.75
10326,20101111,699,4109,41,C532375,84978,3,3.75
10327,20101111,699,701,41,C532375,21314,11,20.35
10328,20101111,4275,1585,41,C532376,22359,2,5.9
10329,20101111,4275,1967,41,C532376,22764,1,24.95
10330,20101111,4379,1397,41,C532380,22158,2,5.9
10331,20101111,4379,1423,41,C532380,22186,1,2.95
10332,20101111,1001,1870,41,C532381,22666,1,2.95
10333,20101111,1001,275,41,C532381,20749,2,15.9
10334,20101111,1001,1583,41,C532381,22357,1,4.25
10335,20101111,1001,621,41,C532381,21217,1,9.95
10336,20101111,593,1776,41,C532383,22569,1,3.75
10337,20101111,400,1524,41,C532385,22297,243,303.75
10338,20101111,5650,788,41,C532387,21410,1,4.25
10339,20101111,5650,4158,41,C532387,85018D,9,7.6499999999999995
10340,20101111,5256,4212,41,C532388,85042,1,4.25
10341,20101111,5062,1405,41,C532389,22168,1,8.5
10342,20101111,5062,1998,41,C532389,22797,1,16.95
10343,20101111,91,1840,15,C532390,22634,1,9.95
10344,20101111,91,1824,15,C532390,22618,2,19.9
10345,20101111,1092,1467,41,C532392,22236,1,12.75
10346,20101111,4725,1393,41,C532393,22154,26,10.92
10347,20101111,5716,2000,41,C532394,22799,1,8.5
10348,20101111,3305,1981,41,C532395,22778,5,19.75
10349,20101111,2417,3087,41,C532396,46775D,1,16.95
10350,20101111,3405,1097,41,C532397,21781,1,14.95
10351,20101111,3335,912,41,C532398,21559,1,2.55
10352,20101111,3335,911,41,C532398,21558,1,2.55
10353,20101111,3733,1201,41,C532400,21905,1,2.1
10354,20101111,4105,1787,41,C532399,22580,1,5.95
10355,20101111,974,2146,41,C532401,22947,1,12.75
10356,20101111,3867,3774,41,C532402,84625D,6,17.700000000000003
10357,20101111,3481,4240,41,C532403,85063,1,16.95
10358,20101111,3481,4169,41,C532403,85025B,2,3.3
10359,20101111,3481,3841,41,C532403,84709B,1,5.95
10360,20101111,3481,3298,41,C532403,72741,2,2.9
10361,20101111,3481,3482,41,C532403,82482,3,7.6499999999999995
10362,20101111,3481,3486,41,C532403,82494L,1,2.95
10363,20101111,3481,402,41,C532403,20931,2,7.5
10364,20101111,3481,4208,41,C532403,85040B,3,4.949999999999999
10365,20101111,3481,632,41,C532403,21231,1,1.25
10366,20101111,3481,3278,41,C532403,72351A,1,2.1
10367,20101111,2051,1314,41,C532404,22073,1,3.75
10368,20101111,4302,596,41,C532405,21192,48,69.6
10369,20101111,742,401,41,C532406,20914,3,8.850000000000001
10370,20101111,4146,535,41,C532407,21111,1,2.95
10371,20101111,1035,4158,41,C532409,85018D,12,30.599999999999998
10372,20101111,1035,1533,41,C532409,22307,1,1.95
10373,20101111,2357,3483,41,C532410,82483,1,5.95
10374,20101111,2357,1408,41,C532410,22171,1,8.5
10375,20101111,1092,1302,41,C532411,22061,1,9.95
10376,20101111,5275,732,41,C532413,21351,1,6.75
10377,20101111,3748,1639,41,C532414,22423,1,12.75
10378,20101111,3723,225,41,C532415,20682,1,2.75
10379,20101112,574,4058,41,C532417,84944,10,42.5
10380,20101112,1244,1588,41,C532540,22362,6,17.700000000000003
10381,20101112,5530,4058,41,C532552,84944,10,42.5
10382,20101112,1454,1926,41,C532561,22722,6,23.700000000000003
10383,20101112,2925,2806,41,C532583,35004C,1,4.65
10384,20101112,2925,3482,41,C532583,82482,1,2.1
10385,20101112,2925,255,41,C532583,20719,1,0.72
10386,20101112,2925,1980,41,C532583,22777,1,8.5
10387,20101112,4073,3238,41,C532586,71101E,3,2.55
10388,20101112,4956,259,41,C532640,20725,1,1.65
10389,20101114,4046,2827,41,C532645,35400,4,35.8
10390,20101114,0,4058,41,C532676,84944,15,63.75
10391,20101114,5380,3485,41,C532797,82486,1,7.95
10392,20101114,5380,3483,41,C532797,82483,1,5.95
10393,20101114,2007,3151,41,C532820,47567B,1,5.95
10394,20101115,2529,806,12,C532830,21429,2,3.3
10395,20101115,0,2827,41,532843,35400,189,0.0
10396,20101115,5275,732,41,C532847,21351,16,31.2
10397,20101115,4123,1302,41,C532848,22061,1,9.95
10398,20101115,4123,2992,41,C532848,37447,1,1.49
10399,20101115,3638,1840,41,C532852,22634,1,9.95
10400,20101115,0,1683,41,532854,22470,126,0.0
10401,20101115,2231,224,41,C532958,20681,1,3.25
10402,20101115,2231,1415,41,C532958,22178,2,2.5
10403,20101115,5335,621,41,C532967,21217,1,9.95
10404,20101115,4821,2141,41,C532970,22942,1,8.5
10405,20101115,4821,1716,41,C532970,22505,1,4.95
10406,20101115,4821,4797,41,C532970,90185D,1,4.25
10407,20101115,2529,2829,12,C532987,35471A,24,30.0
10408,20101115,2529,4216,12,C532987,85047,3,19.049999999999997
10409,20101115,5835,2142,41,C533002,22943,1,4.95
10410,20101115,5835,4217,41,C533002,85048,1,7.95
10411,20101115,361,823,16,C533016,21452,1,2.55
10412,20101115,361,1625,16,C533016,22409,1,1.25
10413,20101115,361,1831,16,C533016,22625,1,7.65
10414,20101115,361,1470,16,C533016,22243,1,1.65
10415,20101115,361,986,16,C533016,21658,1,3.95
10416,20101115,361,1065,16,C533016,21741,1,2.55
10417,20101115,2925,1435,41,C533044,22198,2,2.9
10418,20101115,3764,1716,41,C533068,22505,1,4.95
10419,20101115,3764,3236,41,C533068,71053,1,3.75
10420,20101115,3764,4207,41,C533068,85040A,1,1.65
10421,20101115,3764,1678,41,C533068,22465,3,4.949999999999999
10422,20101115,3764,1787,41,C533068,22580,1,5.95
10423,20101115,3764,225,41,C533068,20682,1,3.25
10424,20101115,3764,34,41,C533068,15060B,1,3.75
10425,20101116,5570,1141,41,C533081,21832,1,1.65
10426,20101116,1847,4240,41,C533090,85063,6,89.69999999999999
10427,20101116,0,2090,41,C533099,22890,1,9.95
10428,20101116,0,1149,41,C533099,21843,1,10.95
10429,20101116,0,2040,41,C533099,22840,1,7.95
10430,20101116,1171,2043,41,C533100,22843,1,6.75
10431,20101116,1171,4273,41,C533100,85099B,1,1.95
10432,20101116,60,1955,11,C533108,22752,24,183.60000000000002
10433,20101116,647,986,41,C533107,21658,1,3.95
10434,20101116,647,632,41,C533107,21231,1,1.25
10435,20101116,2708,1639,41,C533109,22423,16,175.2
10436,20101116,1401,3862,41,C533111,84750B,2,3.9
10437,20101116,1401,2002,41,C533111,22801,1,3.75
10438,20101116,1928,1149,41,C533117,21843,1,9.95
10439,20101116,1928,1639,41,C533117,22423,1,10.95
10440,20101116,1928,1149,41,C533117,21843,4,39.8
10441,20101116,5274,4215,41,C533122,85045,6,25.5
10442,20101116,2895,733,41,C533124,21352,1,6.75
10443,20101116,2895,621,41,C533124,21217,1,9.95
10444,20101116,2895,668,41,C533124,21275,1,16.95
10445,20101116,2895,1990,41,C533124,22788,1,9.95
10446,20101116,2234,176,41,C533125,18007,2400,120.0
10447,20101116,4979,1378,41,C533126,22138,7,29.75
10448,20101116,1810,1972,41,C533129,22769,2,49.9
10449,20101116,1397,2090,41,C533150,22890,1,9.95
10450,20101116,1234,1224,41,C533151,21931,10,19.5
10451,20101116,4302,4063,41,C533153,84949,3,4.35
10452,20101116,4302,1629,41,C533153,22413,100,254.99999999999997
10453,20101116,4608,1434,41,C533155,22197,1,0.72
10454,20101116,4608,1435,41,C533155,22198,3,4.35
10455,20101116,5650,710,41,C533157,21324,1,2.95
10456,20101116,5650,1379,41,C533157,22139,1,4.95
10457,20101116,1106,4212,41,C533159,85042,1,4.95
10458,20101116,1106,2002,41,C533159,22801,3,11.25
10459,20101116,1201,261,41,C533279,20727,1,1.65
10460,20101116,632,3247,41,C533303,71477,2,6.5
10461,20101116,632,2090,41,C533303,22890,1,9.95
10462,20101116,334,2139,15,C533304,22940,1,4.25
10463,20101116,334,1201,15,C533304,21905,1,2.1
10464,20101116,3699,1370,41,C533305,22130,1,0.85
10465,20101116,3699,893,41,C533305,21539,1,4.95
10466,20101116,4198,1075,41,C533306,21754,1,5.95
10467,20101116,5852,1388,41,C533307,22149,2,4.2
10468,20101116,5852,2002,41,C533307,22801,1,3.75
10469,20101116,601,1388,41,C533308,22149,1,2.1
10470,20101116,601,1871,41,C533308,22667,2,5.9
10471,20101116,601,2108,41,C533308,22909,1,0.85
10472,20101116,4240,4297,41,C533309,85118,23,8.74
10473,20101116,4240,1118,41,C533309,21808,7,8.75
10474,20101116,5256,1149,41,C533310,21843,1,9.95
10475,20101116,125,1639,16,C533312,22423,2,21.9
10476,20101116,3653,1859,41,C533319,22654,1,5.95
10477,20101116,714,2142,41,C533321,22943,1,4.95
10478,20101116,2812,1415,41,C533322,22178,3,3.75
10479,20101116,2812,1639,41,C533322,22423,1,12.75
10480,20101116,2884,1054,41,C533323,21730,1,4.95
10481,20101116,2884,1391,41,C533323,22152,4,1.68
10482,20101116,2884,1423,41,C533323,22186,3,8.850000000000001
10483,20101116,2884,1397,41,C533323,22158,1,2.95
10484,20101116,0,3300,41,533324,72750B,44,0.0
10485,20101116,85,2092,1,C533327,22892,12,15.0
10486,20101116,1887,3247,41,C533329,71477,4,11.0
10487,20101116,3450,2140,41,C533331,22941,1,8.5
10488,20101116,3450,4239,41,C533331,85062,1,1.65
10489,20101116,3450,4063,41,C533331,84949,6,9.899999999999999
10490,20101116,1670,1979,41,C533332,22776,1,9.95
10491,20101116,1670,1149,41,C533332,21843,3,32.849999999999994
10492,20101116,1670,1150,41,C533332,21844,2,5.9
10493,20101116,315,3717,16,C533334,84569B,1,1.25
10494,20101116,315,1552,16,C533334,22326,1,2.95
10495,20101116,315,1533,16,C533334,22307,1,1.95
10496,20101116,1144,2827,41,C533335,35400,2,17.9
10497,20101117,2715,653,41,C533347,21258,6,65.69999999999999
10498,20101117,1681,1188,41,C533367,21892,1,1.25
10499,20101117,1681,1703,41,C533367,22492,1,0.65
10500,20101117,1681,1184,41,C533367,21888,1,3.75
10501,20101117,5541,4795,41,C533371,90185B,6,25.5
10502,20101117,5541,4794,41,C533371,90185A,6,25.5
10503,20101117,5541,4796,41,C533371,90185C,6,25.5
10504,20101117,407,1554,22,C533378,22328,2,5.9
10505,20101117,407,1554,22,C533377,22328,1,2.95
10506,20101117,1720,4242,41,C533394,85065,23,228.85
10507,20101117,0,2050,41,533403,22850,8,0.0
10508,20101117,4367,1782,41,C533445,22575,1,1.95
10509,20101117,4367,1379,41,C533445,22139,1,4.95
10510,20101117,1144,3329,41,C533456,72793,1,5.95
10511,20101117,490,1378,41,C533464,22138,1,4.95
10512,20101117,490,1823,41,C533464,22617,2,9.9
10513,20101117,2140,1408,41,C533467,22171,2,17.0
10514,20101117,3013,3441,41,C533470,79321,1,4.95
10515,20101117,3013,959,41,C533470,21630,1,8.95
10516,20101117,418,1871,31,C533493,22667,1,2.95
10517,20101117,418,437,31,C533493,20979,16,20.0
10518,20101117,418,1824,31,C533493,22618,1,9.95
10519,20101117,418,2827,31,C533494,35400,1,8.95
10520,20101117,5346,888,41,C533497,21534,1,4.95
10521,20101118,2419,1305,41,C533559,22064,1,1.65
10522,20101118,2066,4240,41,C533564,85063,1,16.95
10523,20101118,431,1220,30,C533566,21927,12,15.0
10524,20101118,4500,2827,41,C533567,35400,1,8.95
10525,20101118,2400,1139,41,C533590,21829,1,0.21
10526,20101118,2400,1104,41,C533590,21790,1,0.85
10527,20101118,4967,950,41,C533662,21621,15,127.5
10528,20101118,459,4097,36,C533696,84970S,24,20.4
10529,20101118,125,633,16,C533724,21232,2,2.5
10530,20101118,125,1639,16,C533724,22423,2,21.9
10531,20101118,125,632,16,C533724,21231,1,1.25
10532,20101118,125,2107,16,C533724,22908,1,0.85
10533,20101118,4905,3361,41,C533758,72803B,1,4.25
10534,20101118,4232,1405,41,C533768,22168,2,17.0
10535,20101118,121,1939,39,C533774,22736,10,16.5
10536,20101118,121,1913,39,C533774,22709,25,10.5
10537,20101118,121,2108,39,C533774,22909,12,10.2
10538,20101118,121,1595,39,C533774,22372,4,17.0
10539,20101118,121,859,39,C533774,21491,12,23.4
10540,20101118,121,2157,39,C533774,22959,25,10.5
10541,20101118,121,1914,39,C533774,22710,25,10.5
10542,20101118,121,1870,39,C533774,22666,6,17.700000000000003
10543,20101118,121,1941,39,C533774,22738,10,16.5
10544,20101118,5553,1023,41,C533775,21696,12,35.400000000000006
10545,20101118,5553,966,41,C533775,21637,18,22.5
10546,20101118,2529,1971,12,C533778,22768,1,9.95
10547,20101118,2529,1824,12,C533778,22618,3,29.849999999999998
10548,20101118,727,1676,41,C533802,22461,5,54.75
10549,20101119,2121,4063,41,C533807,84949,3,4.949999999999999
10550,20101119,962,1970,41,C533808,22767,1,9.95
10551,20101119,962,2002,41,C533808,22801,4,15.0
10552,20101119,962,1306,41,C533808,22065,4,5.8
10553,20101119,3750,1979,41,C533809,22776,1,9.95
10554,20101119,5801,1379,41,C533810,22139,1,4.95
10555,20101119,5801,633,41,C533810,21232,1,1.25
10556,20101119,3361,4301,41,C533811,85123A,1,2.95
10557,20101119,3361,2166,41,C533811,22968,1,9.95
10558,20101119,3079,3366,41,C533812,72807C,2,8.5
10559,20101119,3079,1675,41,C533812,22460,2,2.5
10560,20101119,3079,1999,41,C533812,22798,1,2.95
10561,20101119,4200,1678,41,C533813,22465,1,1.65
10562,20101119,4200,3247,41,C533813,71477,1,3.25
10563,20101119,4200,1987,41,C533813,22784,1,4.95
10564,20101119,5293,4216,41,C533814,85047,1,5.55
10565,20101119,5851,834,41,C533817,21464,1,4.25
10566,20101119,5851,1982,41,C533817,22779,1,4.25
10567,20101119,5204,1979,41,C533823,22776,12,102.0
10568,20101119,4986,1978,41,C533833,22775,30,37.5
10569,20101119,3764,3177,41,C533834,47591D,1,1.95
10570,20101119,3764,491,41,C533834,21055,1,8.95
10571,20101119,2925,785,41,C533840,21407,1,4.25
10572,20101119,2925,1169,41,C533840,21870,1,1.25
10573,20101119,0,1149,41,533868,21843,25,0.0
10574,20101119,0,1639,41,533872,22423,29,0.0
10575,20101119,1625,1328,41,C533899,22087,6,17.700000000000003
10576,20101119,125,2166,16,C533927,22968,2,19.9
10577,20101119,4200,2044,41,C533958,22844,1,8.5
10578,20101119,2925,1923,41,C533970,22719,7,7.42
10579,20101119,2925,4212,41,C533970,85042,1,4.25
10580,20101119,2925,3043,41,C533970,40001,3,1.92
10581,20101119,2925,4301,41,C533970,85123A,1,2.55
10582,20101119,2925,1224,41,C533970,21931,1,1.65
10583,20101119,407,1554,22,C533985,22328,5,14.75
10584,20101119,5796,1586,41,C533993,22360,6,17.700000000000003
10585,20101119,5796,1585,41,C533993,22359,6,17.700000000000003
10586,20101119,5796,405,41,C533993,20934,2,10.9
10587,20101119,0,4240,41,533992,85063,16,0.0
10588,20101119,5080,2040,41,C533994,22840,2,15.9
10589,20101119,5080,1467,41,C533994,22236,1,12.75
10590,20101119,5080,2108,41,C533994,22909,1,0.85
10591,20101119,5080,2041,41,C533994,22841,1,7.95
10592,20101119,5080,706,41,C533994,21320,4,10.2
10593,20101119,1148,1417,41,C533995,22180,1,9.95
10594,20101119,2065,1998,41,C533997,22797,6,89.69999999999999
10595,20101119,3213,1395,41,C533998,22156,3,2.55
10596,20101119,3821,632,41,C534000,21231,1,1.25
10597,20101119,3821,1872,41,C534000,22668,1,2.95
10598,20101119,3821,1636,41,C534000,22420,1,0.42
10599,20101119,3821,1635,41,C534000,22419,2,0.84
10600,20101119,3821,633,41,C534000,21232,2,2.5
10601,20101119,3821,1852,41,C534000,22646,1,1.45
10602,20101119,3821,1850,41,C534000,22644,2,2.9
10603,20101119,2753,4297,41,C534004,85118,21,7.98
10604,20101119,2753,2041,41,C534004,22841,1,7.95
10605,20101119,401,2047,41,C534014,22847,1,16.95
10606,20101119,401,2038,41,C534014,22838,2,29.9
10607,20101119,401,2049,41,C534014,22849,1,16.95
10608,20101119,401,3991,41,C534014,84879,1,1.69
10609,20101119,401,1678,41,C534014,22465,1,1.65
10610,20101119,401,1640,41,C534014,22424,1,12.75
10611,20101119,401,2827,41,C534014,35400,1,8.95
10612,20101119,401,1643,41,C534014,22427,1,5.95
10613,20101119,861,4063,41,C534022,84949,1,1.65
10614,20101119,861,3247,41,C534022,71477,2,6.5
10615,20101119,5798,2092,41,C534023,22892,3,3.75
10616,20101119,5798,4273,41,C534023,85099B,1,1.95
10617,20101119,5798,1435,41,C534023,22198,1,1.65
10618,20101119,5798,633,41,C534023,21232,3,3.75
10619,20101119,2301,737,41,C534025,21356,1,1.25
10620,20101119,2525,1167,41,C534026,21868,4,5.0
10621,20101119,2525,3247,41,C534026,71477,1,2.75
10622,20101119,2525,1175,41,C534026,21876,13,16.25
10623,20101119,4171,4445,41,C534027,85227,1,0.85
10624,20101119,4171,1852,41,C534027,22646,1,1.45
10625,20101119,2943,2090,41,C534029,22890,4,39.8
10626,20101119,1593,3298,41,C534031,72741,1,1.45
10627,20101119,1593,1059,41,C534031,21735,3,38.25
10628,20101119,5239,1859,41,C534042,22654,1,5.95
10629,20101119,846,4063,41,C534043,84949,2,3.3
10630,20101119,5000,1999,41,C534045,22798,1,2.95
10631,20101121,4365,1859,41,C534063,22654,1,5.95
10632,20101121,4365,1467,41,C534063,22236,1,12.75
10633,20101121,1303,1394,41,C534090,22155,4,1.68
10634,20101121,1303,1395,41,C534090,22156,11,9.35
10635,20101121,2530,1435,21,C534159,22198,12,19.799999999999997
10636,20101121,2231,4063,41,C534199,84949,6,9.899999999999999
10637,20101121,3190,67,41,C534206,16161U,25,10.5
10638,20101121,3190,1288,41,C534206,22047,25,10.5
10639,20101121,3190,65,41,C534206,16161M,25,10.5
10640,20101121,3190,3409,41,C534207,79067,1,3.75
10641,20101122,4500,2002,41,C534231,22801,1,3.75
10642,20101122,4841,1829,41,C534241,22623,1,4.95
10643,20101122,4841,3007,41,C534241,37477B,1,3.75
10644,20101122,0,917,41,C534243,21564,2,5.9
10645,20101122,2961,1378,41,C534261,22138,3,14.850000000000001
10646,20101122,2961,1378,41,C534263,22138,3,14.850000000000001
10647,20101122,270,1823,15,C534372,22617,6,29.700000000000003
10648,20101122,1303,4060,41,C534408,84946,2,2.5
10649,20101122,5471,1774,41,C534442,22567,12,15.0
10650,20101122,5471,4190,41,C534442,85035A,2,8.5
10651,20101122,5471,4301,41,C534442,85123A,1,2.95
10652,20101122,5471,3563,41,C534442,84247E,1,2.95
10653,20101122,5471,2109,41,C534442,22910,2,5.9
10654,20101122,5471,2017,41,C534442,22816,12,5.04
10655,20101122,5471,1248,41,C534442,21980,12,3.4799999999999995
10656,20101123,1287,2827,41,C534463,35400,2,17.9
10657,20101123,0,1147,41,534475,21841,142,0.0
10658,20101123,0,1136,41,534477,21826,23,0.0
10659,20101123,0,4443,41,534476,85226A,327,0.0
10660,20101123,0,1008,41,534479,21681,7,0.0
10661,20101123,0,1125,41,534478,21815,46,0.0
10662,20101123,0,372,41,534480,20871,230,0.0
10663,20101123,0,718,41,534483,21333,31,0.0
10664,20101123,0,3774,41,534481,84625D,30,0.0
10665,20101123,0,3350,41,534482,72801G,34,0.0
10666,20101123,0,1667,41,534485,22451,90,0.0
10667,20101123,0,1666,41,534484,22450,90,0.0
10668,20101123,0,2829,41,534487,35471A,24,0.0
10669,20101123,0,790,41,534488,21412,32,0.0
10670,20101123,0,374,41,534491,20878,58,0.0
10671,20101123,0,2939,41,534492,35958,198,0.0
10672,20101123,0,981,41,534493,21653,130,0.0
10673,20101123,0,4008,41,534494,84908A,43,0.0
10674,20101123,0,470,41,534496,21017,160,0.0
10675,20101123,0,4009,41,534495,84908B,53,0.0
10676,20101123,5389,1705,41,C534498,22494,1,1.25
10677,20101123,0,311,41,534502,20786,18,0.0
10678,20101123,0,312,41,534503,20787,1,0.0
10679,20101123,35,1587,4,C534533,22361,4,11.8
10680,20101123,35,1589,4,C534533,22363,4,11.8
10681,20101123,35,1588,4,C534533,22362,4,11.8
10682,20101123,3624,1984,41,C534647,22781,1,6.75
10683,20101123,3624,1923,41,C534647,22719,1,1.06
10684,20101123,738,1639,41,C534675,22423,96,1051.1999999999998
10685,20101123,738,4063,41,C534675,84949,96,139.2
10686,20101123,738,4063,41,C534677,84949,48,69.6
10687,20101123,400,1030,41,C534678,21704,24,20.4
10688,20101123,2529,1421,12,C534695,22184,2,17.0
10689,20101123,2529,1973,12,C534695,22770,2,29.9
10690,20101123,3844,1360,41,C534698,22119,1,6.95
10691,20101123,3844,1871,41,C534698,22667,1,2.95
10692,20101123,3844,1104,41,C534698,21790,1,0.85
10693,20101123,3844,2827,41,C534698,35400,1,8.95
10694,20101123,4282,414,41,C534717,20952,248,104.16
10695,20101123,4282,4301,41,C534717,85123A,96,244.79999999999998
10696,20101123,4282,3611,41,C534717,84406B,108,297.0
10697,20101123,4282,3486,41,C534717,82494L,60,153.0
10698,20101123,4282,3482,41,C534717,82482,96,201.60000000000002
10699,20101123,4282,1407,41,C534717,22170,12,71.4
10700,20101123,4282,1424,41,C534717,22187,24,90.0
10701,20101123,4282,1683,41,C534717,22470,320,816.0
10702,20101123,4282,4382,41,C534717,85175,256,92.16
10703,20101123,4282,1898,41,C534717,22694,120,222.0
10704,20101123,4282,1415,41,C534717,22178,288,305.28000000000003
10705,20101123,4282,1408,41,C534717,22171,24,183.60000000000002
10706,20101123,4282,3991,41,C534717,84879,160,232.0
10707,20101123,1625,1149,41,C534725,21843,1,10.95
10708,20101123,1261,807,41,C534727,21430,4,15.0
10709,20101123,1261,2166,41,C534727,22968,2,19.9
10710,20101123,5442,2090,41,C534729,22890,1,9.95
10711,20101123,5442,1149,41,C534729,21843,1,10.95
10712,20101123,5442,1639,41,C534729,22423,6,65.69999999999999
10713,20101123,3952,2827,41,C534731,35400,1,8.95
10714,20101123,2715,653,41,C534732,21258,4,43.8
10715,20101123,4188,1423,41,C534733,22186,1,2.95
10716,20101123,4188,1327,41,C534733,22086,1,2.95
10717,20101123,4188,3865,41,C534733,84754,2,2.5
10718,20101123,4188,2146,41,C534733,22947,2,33.9
10719,20101123,2124,1132,41,C534734,21822,6,11.7
10720,20101123,2274,3188,41,C534736,47594B,1,1.95
10721,20101123,2274,2038,41,C534736,22838,1,14.95
10722,20101124,3738,1787,41,C534757,22580,1,4.95
10723,20101124,4379,986,41,C534771,21658,1,3.95
10724,20101124,1390,4217,41,C534778,85048,2,15.9
10725,20101124,3621,3247,41,C534781,71477,1,3.25
10726,20101124,3621,765,41,C534781,21385,2,1.7
10727,20101124,2529,1059,12,C534782,21735,2,25.5
10728,20101124,2529,2002,12,C534782,22801,2,7.5
10729,20101124,4687,3484,41,C534784,82484,1,6.45
10730,20101124,4687,1406,41,C534784,22169,2,17.0
10731,20101124,1401,277,41,C534785,20751,1,2.1
10732,20101124,2231,3151,41,C534787,47567B,1,5.95
10733,20101124,4154,1548,41,C534789,22322,1,0.85
10734,20101124,4154,4185,41,C534789,85034A,3,12.75
10735,20101124,4154,887,41,C534789,21533,1,4.95
10736,20101124,4154,678,41,C534789,21285,12,25.200000000000003
10737,20101124,4154,1979,41,C534789,22776,1,9.95
10738,20101124,4154,1999,41,C534789,22798,2,5.9
10739,20101124,5285,2092,41,C534790,22892,1,1.0
10740,20101124,5285,1175,41,C534790,21876,1,1.0
10741,20101124,5285,893,41,C534790,21539,1,3.96
10742,20101124,5256,4216,41,C534791,85047,1,5.55
10743,20101124,1279,2041,41,C534792,22841,1,7.95
10744,20101124,669,2091,41,C534795,22891,1,4.25
10745,20101124,4498,971,41,C534798,21642,24,20.4
10746,20101124,4498,823,41,C534798,21452,1,2.95
10747,20101124,4498,2827,41,C534798,35400,1,8.95
10748,20101124,4610,4301,41,C534803,85123A,20,59.0
10749,20101124,0,1955,41,C534806,22752,1,8.5
10750,20101124,0,1094,41,C534806,21777,2,15.9
