CustomerID,FirstPurchase,LastPurchase,Orders,Revenue,Lines,Country
14997,2010-02-22 12:11:00,2011-10-24 13:28:00,4,776.5999999999999,38,United Kingdom
14998,2010-04-13 16:07:00,2011-06-22 17:30:00,4,753.18,125,United Kingdom
14999,2010-04-26 10:47:00,2010-04-26 10:47:00,1,129.48000000000002,9,United Kingdom
15000,2011-10-23 11:42:00,2011-10-23 11:42:00,1,490.52,77,United Kingdom
15001,2010-11-10 13:31:00,2010-11-10 13:51:00,2,197.10999999999999,45,United Kingdom
15002,2010-01-12 11:40:00,2011-08-16 10:44:00,9,4769.7300000000005,368,United Kingdom
15003,2010-01-26 13:04:00,2010-08-23 15:44:00,6,1027.03,329,United Kingdom
15004,2011-07-15 14:05:00,2011-07-15 14:05:00,1,1220.38,153,United Kingdom
15005,2009-12-01 14:19:00,2011-11-24 12:25:00,56,13975.08,2413,United Kingdom
15006,2010-09-12 13:03:00,2011-10-19 15:08:00,2,752.83,181,United Kingdom
15007,2011-07-03 16:00:00,2011-07-03 16:00:00,1,156.91,12,United Kingdom
15008,2010-03-12 11:13:00,2010-08-16 13:09:00,2,360.0,12,United Kingdom
15009,2011-11-14 17:40:00,2011-11-27 13:35:00,3,1259.43,180,United Kingdom
15010,2011-11-04 12:42:00,2011-11-04 12:42:00,1,308.94,20,United Kingdom
15011,2010-10-19 12:05:00,2010-11-09 11:10:00,2,416.6,20,United Kingdom
15012,2010-05-12 11:49:00,2011-10-17 12:22:00,3,834.82,243,United Kingdom
15013,2010-01-31 12:15:00,2010-08-09 12:05:00,10,1610.82,340,United Kingdom
15014,2011-06-16 19:40:00,2011-10-27 20:07:00,2,257.67,33,United Kingdom
15015,2009-12-14 14:46:00,2010-07-26 13:50:00,13,2344.47,293,United Kingdom
15016,2010-06-14 13:06:00,2011-06-20 12:06:00,5,620.89,105,United Kingdom
15017,2011-11-06 10:33:00,2011-11-06 10:33:00,1,125.58,20,United Kingdom
15018,2010-12-07 10:47:00,2011-11-01 12:47:00,3,607.46,36,United Kingdom
15019,2011-03-18 12:35:00,2011-03-18 12:35:00,1,252.81,66,United Kingdom
15020,2010-11-25 13:29:00,2010-11-25 13:29:00,1,198.47,27,United Kingdom
15021,2010-07-29 16:35:00,2011-12-01 11:53:00,12,2698.68,672,United Kingdom
15022,2010-01-31 16:02:00,2011-11-28 12:35:00,5,1133.44,140,United Kingdom
15023,2010-02-03 15:45:00,2011-12-06 17:23:00,20,11984.9,989,United Kingdom
15024,2010-10-11 16:14:00,2011-11-30 12:06:00,16,4050.61,368,United Kingdom
15025,2010-05-20 13:28:00,2011-11-06 15:20:00,2,971.84,138,United Kingdom
15026,2010-09-17 13:52:00,2011-09-20 13:52:00,5,1044.09,137,United Kingdom
15027,2010-03-25 14:39:00,2011-11-09 10:16:00,10,3195.6,91,United Kingdom
15028,2010-11-10 14:32:00,2011-12-01 14:06:00,6,1148.91,116,United Kingdom
15029,2010-03-30 12:16:00,2010-03-30 12:16:00,1,365.1,10,United Kingdom
15030,2010-03-04 17:10:00,2011-09-29 10:50:00,8,1979.91,33,United Kingdom
15031,2009-12-08 13:38:00,2011-12-05 14:19:00,14,3102.94,395,United Kingdom
15032,2009-12-10 15:27:00,2011-03-28 15:03:00,8,13780.65,125,United Kingdom
15033,2011-01-14 13:28:00,2011-12-05 12:40:00,10,2553.88,500,United Kingdom
15034,2010-05-11 13:30:00,2011-11-24 12:11:00,14,8231.2,752,United Kingdom
15035,2011-09-11 11:08:00,2011-09-11 11:08:00,1,252.73000000000002,27,United Kingdom
15036,2011-06-13 12:19:00,2011-09-28 15:42:00,3,429.56,119,United Kingdom
15037,2010-11-28 12:14:00,2010-11-28 13:05:00,2,397.76,45,United Kingdom
15038,2010-10-10 14:35:00,2011-10-12 11:33:00,9,1265.41,267,United Kingdom
15039,2009-12-10 11:39:00,2011-11-30 11:31:00,93,39726.89,2749,United Kingdom
15040,2010-06-16 11:40:00,2010-06-16 11:40:00,1,7.49,1,United Kingdom
15041,2010-09-21 13:16:00,2011-06-22 16:16:00,2,288.98,103,United Kingdom
15042,2010-04-23 14:01:00,2011-05-24 16:25:00,2,315.45,9,United Kingdom
15043,2010-06-24 15:50:00,2011-11-08 14:26:00,6,2855.3199999999997,50,United Kingdom
15044,2009-12-16 15:13:00,2011-11-20 13:20:00,32,15769.01,892,United Kingdom
15045,2011-03-27 11:44:00,2011-07-11 11:33:00,2,735.66,12,United Kingdom
15046,2010-01-14 14:29:00,2011-11-30 15:50:00,25,7604.84,393,United Kingdom
15047,2011-03-15 10:49:00,2011-03-15 10:49:00,1,343.62,22,United Kingdom
15048,2010-12-06 12:15:00,2011-10-05 14:55:00,4,479.7,117,United Kingdom
15049,2011-03-11 12:13:00,2011-03-11 12:13:00,1,121.17000000000002,3,United Kingdom
15050,2010-08-16 12:00:00,2011-11-14 16:17:00,5,4087.19,149,United Kingdom
15051,2009-12-01 13:29:00,2011-11-16 15:38:00,9,3926.91,289,United Kingdom
15052,2011-01-24 15:52:00,2011-01-24 15:52:00,1,207.73000000000002,28,United Kingdom
15053,2011-03-03 12:06:00,2011-12-05 12:08:00,3,693.95,69,United Kingdom
15054,2011-10-30 14:33:00,2011-11-27 15:02:00,2,302.1,114,United Kingdom
15055,2009-12-16 15:48:00,2010-08-22 11:06:00,3,549.12,81,United Kingdom
15056,2010-07-07 15:58:00,2010-07-07 15:58:00,1,113.64999999999999,6,United Kingdom
15057,2009-12-05 15:27:00,2011-03-09 15:17:00,5,3255.96,70,United Kingdom
15058,2010-02-24 14:07:00,2011-11-14 14:57:00,16,3387.58,347,United Kingdom
15059,2009-12-06 12:17:00,2011-10-30 11:35:00,19,3490.4,588,United Kingdom
15060,2011-11-30 14:03:00,2011-12-01 13:47:00,4,293.0,114,United Kingdom
15061,2009-12-01 12:18:00,2011-12-06 12:06:00,127,137817.07,986,United Kingdom
15062,2010-04-08 15:41:00,2011-09-29 16:51:00,8,2585.62,159,United Kingdom
15063,2011-05-10 13:25:00,2011-05-10 13:25:00,1,370.79999999999995,5,United Kingdom
15064,2009-12-22 16:17:00,2010-10-25 14:32:00,4,1254.41,81,United Kingdom
15065,2010-10-25 09:13:00,2011-11-02 09:45:00,5,3326.86,166,United Kingdom
15066,2011-10-17 13:25:00,2011-10-17 13:25:00,1,893.59,42,United Kingdom
15067,2010-04-11 15:54:00,2011-09-22 13:20:00,5,3862.88,177,United Kingdom
15068,2010-03-28 13:18:00,2011-10-24 14:47:00,4,1174.9,218,United Kingdom
15069,2011-06-13 14:16:00,2011-06-13 14:16:00,1,1109.53,70,United Kingdom
15070,2009-12-15 13:49:00,2010-12-02 11:23:00,3,843.25,33,United Kingdom
15071,2010-05-18 12:45:00,2011-09-07 11:43:00,4,1455.56,54,United Kingdom
15072,2010-08-17 15:46:00,2010-08-17 15:46:00,1,187.51999999999998,13,United Kingdom
15073,2010-01-27 08:48:00,2011-11-30 10:44:00,8,2788.02,159,United Kingdom
15074,2010-08-29 11:47:00,2011-08-26 14:45:00,3,1553.1299999999999,72,United Kingdom
15075,2011-09-23 12:27:00,2011-09-23 12:27:00,1,773.03,27,United Kingdom
15076,2010-07-05 14:11:00,2011-06-20 08:23:00,3,1447.74,80,United Kingdom
15077,2009-12-09 17:10:00,2010-08-02 11:13:00,2,2428.08,32,United Kingdom
15078,2009-12-04 12:03:00,2011-12-02 15:41:00,52,17751.88,792,United Kingdom
15079,2009-12-08 11:22:00,2011-05-11 12:45:00,11,3767.35,145,United Kingdom
15080,2010-07-26 10:03:00,2010-10-08 11:52:00,2,546.25,31,United Kingdom
15081,2010-06-22 10:25:00,2011-11-17 17:08:00,12,1965.72,109,United Kingdom
15082,2010-02-09 10:23:00,2010-02-09 10:23:00,1,93.35000000000001,6,United Kingdom
15083,2011-03-28 12:18:00,2011-03-28 12:18:00,1,88.2,5,United Kingdom
15084,2010-03-04 10:45:00,2010-11-25 11:58:00,2,965.2,31,United Kingdom
15085,2009-12-10 11:47:00,2009-12-10 11:47:00,1,347.54,9,United Kingdom
15086,2010-03-24 13:56:00,2010-05-24 12:27:00,2,218.53,11,United Kingdom
15087,2011-03-03 10:34:00,2011-03-03 10:34:00,1,306.94,15,United Kingdom
15088,2011-10-03 14:05:00,2011-11-18 13:14:00,2,1160.07,57,United Kingdom
15089,2011-08-03 14:14:00,2011-11-29 16:31:00,6,2420.84,145,United Kingdom
15090,2011-02-04 14:03:00,2011-02-04 14:03:00,1,381.32,23,United Kingdom
15091,2010-02-03 11:46:00,2011-10-03 12:47:00,3,1046.6100000000001,57,United Kingdom
15092,2010-09-03 12:33:00,2011-05-08 14:10:00,3,776.46,45,United Kingdom
15093,2009-12-08 12:46:00,2011-11-21 13:09:00,23,14326.11,332,United Kingdom
15094,2010-03-05 12:56:00,2010-09-02 16:55:00,2,83.0,5,United Kingdom
15095,2010-01-21 09:37:00,2011-08-28 12:01:00,10,3141.64,124,United Kingdom
15096,2011-10-28 10:27:00,2011-10-28 10:27:00,1,219.39000000000001,11,United Kingdom
15097,2010-05-05 14:22:00,2011-12-05 14:03:00,3,908.35,66,United Kingdom
15098,2011-06-10 15:22:00,2011-06-10 15:33:00,3,39916.5,3,United Kingdom
15099,2011-09-16 13:13:00,2011-09-16 13:13:00,1,410.48,23,United Kingdom
15100,2010-01-07 14:33:00,2011-01-10 10:35:00,7,2894.7,18,United Kingdom
15101,2010-04-28 15:00:00,2011-12-01 10:18:00,6,1477.94,58,United Kingdom
15102,2010-06-11 10:16:00,2010-06-27 12:16:00,2,554.67,27,United Kingdom
15103,2011-09-14 13:54:00,2011-11-08 14:53:00,2,703.36,35,United Kingdom
15104,2011-03-02 14:16:00,2011-05-27 12:29:00,2,993.54,67,United Kingdom
15105,2010-03-23 12:18:00,2011-11-21 16:54:00,9,3094.91,151,United Kingdom
15106,2011-03-15 12:52:00,2011-11-22 09:16:00,5,1422.52,100,United Kingdom
15107,2010-09-14 10:47:00,2011-02-01 14:46:00,9,940.35,47,United Kingdom
15108,2011-04-26 10:54:00,2011-07-21 10:24:00,3,1159.25,57,European Community
15109,2009-12-04 12:33:00,2011-04-08 09:58:00,3,983.1,48,United Kingdom
15110,2010-08-11 15:49:00,2011-11-16 11:16:00,6,1505.8500000000001,53,United Kingdom
15111,2010-04-26 13:12:00,2011-11-10 16:58:00,5,2730.87,151,United Kingdom
15112,2010-04-07 14:17:00,2010-04-07 14:17:00,1,209.4,7,United Kingdom
15113,2011-10-16 15:27:00,2011-11-30 08:23:00,3,3509.04,96,United Kingdom
15114,2010-10-14 16:44:00,2011-11-09 15:05:00,12,3400.12,231,United Kingdom
15115,2009-12-07 11:20:00,2011-11-21 14:59:00,2,531.85,35,United Kingdom
15116,2011-05-19 08:50:00,2011-11-22 12:25:00,4,1352.75,45,United Kingdom
15117,2010-03-15 13:39:00,2011-11-25 08:12:00,8,2485.9700000000003,131,United Kingdom
15118,2011-07-28 14:54:00,2011-07-28 14:54:00,1,244.8,1,United Kingdom
15119,2011-04-08 09:08:00,2011-04-08 09:08:00,1,266.4,14,United Kingdom
15120,2011-07-29 09:48:00,2011-07-29 09:48:00,1,358.82,21,United Kingdom
15121,2011-02-24 12:41:00,2011-10-20 14:51:00,2,457.72,28,United Kingdom
15122,2010-03-30 14:05:00,2011-08-17 16:48:00,11,4487.27,227,United Kingdom
15123,2010-03-16 09:49:00,2011-12-02 13:12:00,5,4656.17,183,United Kingdom
15124,2010-02-26 10:49:00,2011-11-17 10:09:00,4,450.82,31,United Kingdom
15125,2010-03-31 13:29:00,2011-11-14 13:57:00,24,17024.87,240,United Kingdom
15126,2010-01-21 17:09:00,2010-06-21 12:31:00,2,449.49,25,United Kingdom
15127,2010-07-08 10:07:00,2011-10-05 10:30:00,2,711.5,28,United Kingdom
15128,2010-10-05 16:46:00,2011-10-10 13:54:00,5,1783.68,123,United Kingdom
15129,2010-04-08 17:15:00,2011-10-20 14:40:00,23,6860.18,207,United Kingdom
15130,2011-06-23 10:15:00,2011-06-23 10:15:00,1,330.11,22,United Kingdom
15131,2010-11-10 12:07:00,2010-11-10 12:07:00,1,80.28,7,United Kingdom
15132,2011-03-22 12:02:00,2011-11-21 17:10:00,5,977.9300000000001,52,United Kingdom
15133,2010-07-07 12:31:00,2011-08-04 10:44:00,5,1806.9,49,United Kingdom
15134,2010-10-13 12:44:00,2011-11-25 08:55:00,10,1596.29,85,United Kingdom
15135,2010-06-01 13:33:00,2011-04-14 19:16:00,2,305.68,20,United Kingdom
15136,2011-09-04 16:05:00,2011-12-07 12:26:00,4,1286.7,68,United Kingdom
15137,2010-01-28 15:45:00,2010-07-07 09:41:00,2,823.4,34,United Kingdom
15138,2010-11-11 09:16:00,2010-11-11 09:16:00,1,502.52,31,United Kingdom
15139,2011-01-07 12:44:00,2011-04-14 11:39:00,2,178.96,13,United Kingdom
15140,2010-09-23 13:07:00,2011-10-18 14:07:00,8,3243.69,112,United Kingdom
15141,2010-03-28 15:58:00,2010-09-08 11:33:00,7,1388.47,80,United Kingdom
15142,2010-07-27 09:05:00,2011-10-24 12:51:00,6,2619.92,142,United Kingdom
15143,2010-10-03 13:58:00,2011-04-28 12:03:00,2,563.63,31,United Kingdom
15144,2009-12-13 11:35:00,2011-12-01 15:12:00,29,12160.31,349,United Kingdom
15145,2011-04-05 15:20:00,2011-12-05 17:21:00,4,1194.73,67,United Kingdom
15146,2011-02-21 13:07:00,2011-06-28 12:09:00,2,1327.16,91,United Kingdom
15147,2011-04-13 15:57:00,2011-04-13 15:57:00,1,623.5,28,United Kingdom
15148,2011-11-29 08:21:00,2011-11-29 08:21:00,1,301.29,20,United Kingdom
15149,2010-02-28 11:13:00,2011-07-29 10:58:00,4,1524.6100000000001,68,United Kingdom
15150,2010-06-14 12:01:00,2011-11-22 12:52:00,13,8977.94,573,United Kingdom
15151,2010-07-18 12:19:00,2010-10-12 16:37:00,2,2085.61,57,United Kingdom
15152,2010-01-07 15:15:00,2011-11-30 12:32:00,14,5263.83,300,United Kingdom
15153,2011-11-08 17:09:00,2011-11-08 17:09:00,1,329.25,22,United Kingdom
15154,2010-08-18 17:41:00,2011-09-25 16:05:00,3,1343.72,173,United Kingdom
15155,2010-11-21 12:59:00,2010-11-21 12:59:00,1,383.96999999999997,24,United Kingdom
15156,2011-11-06 12:41:00,2011-12-08 18:22:00,3,961.49,55,United Kingdom
15157,2009-12-10 14:44:00,2011-12-06 11:28:00,5,2654.11,152,United Kingdom
15158,2010-11-03 13:46:00,2011-10-25 13:53:00,2,606.02,11,United Kingdom
15159,2010-10-04 09:31:00,2011-12-08 12:05:00,34,22116.73,810,United Kingdom
15160,2010-10-14 15:26:00,2010-12-17 14:15:00,4,589.27,23,United Kingdom
15161,2010-11-16 16:08:00,2010-11-16 16:08:00,1,119.92,33,United Kingdom
15162,2009-12-08 13:14:00,2009-12-08 13:14:00,1,312.9,12,United Kingdom
15163,2011-05-31 15:22:00,2011-11-21 13:10:00,2,304.47,29,United Kingdom
15164,2010-01-18 13:34:00,2011-10-02 12:05:00,9,2028.1100000000001,352,United Kingdom
15165,2010-12-01 14:03:00,2010-12-01 14:03:00,1,975.5,54,United Kingdom
15166,2010-08-29 12:31:00,2010-08-29 12:31:00,1,167.16,12,United Kingdom
15167,2010-02-04 14:13:00,2011-01-23 12:41:00,5,1627.62,304,United Kingdom
15168,2011-11-14 11:26:00,2011-11-14 11:26:00,1,106.56,5,United Kingdom
15169,2009-12-13 11:16:00,2010-11-22 13:04:00,2,569.22,59,United Kingdom
15170,2010-10-29 10:34:00,2010-10-29 10:34:00,1,81.15,4,United Kingdom
15171,2011-01-12 15:36:00,2011-01-12 15:36:00,1,1289.5,5,United Kingdom
15172,2011-04-17 11:56:00,2011-12-01 11:51:00,5,1624.05,110,United Kingdom
15173,2010-04-01 12:26:00,2010-11-24 10:21:00,7,1494.6,86,United Kingdom
15174,2010-10-25 09:40:00,2011-01-21 09:06:00,2,481.46,34,United Kingdom
15175,2011-09-29 11:31:00,2011-09-29 11:31:00,1,224.14,23,United Kingdom
15176,2010-02-10 10:36:00,2010-02-10 10:36:00,1,988.04,52,United Kingdom
15177,2010-10-10 12:48:00,2010-10-10 12:48:00,1,948.93,26,United Kingdom
15178,2011-03-24 15:12:00,2011-03-24 15:12:00,1,40.5,3,United Kingdom
15179,2009-12-03 12:27:00,2011-11-21 12:53:00,13,7491.92,314,United Kingdom
15180,2010-04-29 15:27:00,2010-12-07 14:57:00,3,904.4300000000001,58,United Kingdom
15181,2009-12-08 19:02:00,2011-10-04 13:58:00,5,1200.2,20,United Kingdom
15182,2010-02-21 12:03:00,2011-07-08 13:37:00,11,2998.9500000000003,123,United Kingdom
15183,2010-05-04 11:31:00,2010-06-10 10:43:00,3,639.93,38,United Kingdom
15184,2009-12-16 12:06:00,2011-11-10 13:41:00,4,685.39,84,United Kingdom
15185,2011-09-30 14:06:00,2011-09-30 14:06:00,1,310.62,21,United Kingdom
15186,2010-01-12 10:14:00,2011-11-25 14:58:00,5,1403.2,52,United Kingdom
15187,2011-05-11 13:49:00,2011-12-08 11:56:00,15,4762.18,90,United Kingdom
15188,2009-12-14 13:30:00,2009-12-14 13:30:00,1,310.43,23,United Kingdom
15189,2010-07-18 13:37:00,2011-12-08 13:22:00,46,17524.38,241,United Kingdom
15190,2010-10-01 13:09:00,2010-10-01 13:09:00,1,834.4399999999999,40,United Kingdom
15191,2010-01-20 12:35:00,2010-09-02 15:37:00,3,588.05,35,United Kingdom
15192,2010-01-29 10:13:00,2011-08-12 11:41:00,5,1981.39,106,United Kingdom
15193,2011-10-10 08:23:00,2011-10-10 08:23:00,1,499.32,19,United Kingdom
15194,2009-12-03 10:37:00,2011-12-06 15:10:00,28,12427.69,492,United Kingdom
15195,2011-12-07 12:20:00,2011-12-07 12:20:00,1,3861.0,1,United Kingdom
15196,2009-12-13 11:14:00,2010-10-03 10:50:00,2,313.7,42,United Kingdom
15197,2009-12-11 12:56:00,2011-11-29 10:00:00,6,1877.51,59,United Kingdom
15198,2010-01-19 10:01:00,2011-09-08 14:42:00,5,571.35,31,United Kingdom
15199,2010-05-13 10:14:00,2011-10-11 15:12:00,10,3122.4,51,United Kingdom
15200,2010-08-02 09:38:00,2010-08-02 09:38:00,1,549.05,30,United Kingdom
15201,2010-04-07 14:50:00,2011-09-13 14:53:00,7,1842.95,100,United Kingdom
15203,2009-12-08 18:06:00,2011-11-14 08:16:00,15,4400.18,343,United Kingdom
15204,2010-12-17 13:49:00,2010-12-17 13:49:00,1,316.58,9,United Kingdom
15205,2011-08-04 16:07:00,2011-09-15 19:36:00,2,653.24,37,United Kingdom
15206,2011-03-09 08:59:00,2011-11-29 13:41:00,4,420.29999999999995,9,United Kingdom
15207,2010-06-10 17:29:00,2010-10-19 13:29:00,3,683.9200000000001,24,United Kingdom
15208,2010-10-12 12:17:00,2011-12-08 17:24:00,6,970.52,48,United Kingdom
15209,2009-12-09 17:26:00,2009-12-09 17:26:00,1,178.98000000000002,13,United Kingdom
15210,2010-05-13 14:42:00,2011-04-28 16:11:00,3,1176.19,67,United Kingdom
15211,2010-12-09 16:08:00,2011-10-10 13:31:00,2,1277.48,75,United Kingdom
15212,2010-11-28 10:45:00,2011-04-12 13:45:00,2,208.28,10,United Kingdom
15213,2011-01-14 11:05:00,2011-01-25 12:21:00,2,328.35,24,United Kingdom
15214,2011-04-11 09:46:00,2011-12-08 12:07:00,8,1661.44,110,United Kingdom
15215,2010-04-06 11:21:00,2011-10-24 11:41:00,7,2422.43,113,United Kingdom
15216,2010-03-31 09:52:00,2011-09-13 11:41:00,2,486.09,24,United Kingdom
15217,2010-05-25 13:51:00,2010-05-25 13:51:00,1,426.24,28,United Kingdom
15218,2010-01-26 11:33:00,2011-11-29 11:48:00,22,11453.83,395,United Kingdom
15219,2010-03-01 11:33:00,2011-06-16 16:57:00,2,685.45,26,United Kingdom
15220,2011-03-04 10:24:00,2011-10-19 12:39:00,6,1778.96,117,United Kingdom
15221,2010-03-12 10:40:00,2010-12-08 13:08:00,4,2465.4500000000003,34,United Kingdom
15222,2009-12-16 13:49:00,2011-01-25 08:03:00,11,3550.91,138,United Kingdom
15223,2009-12-05 11:19:00,2011-04-28 11:31:00,5,1417.95,34,United Kingdom
15224,2010-01-15 16:14:00,2010-12-16 15:02:00,5,871.36,35,United Kingdom
15225,2011-04-19 14:51:00,2011-04-19 14:51:00,1,409.40000000000003,23,United Kingdom
15226,2011-02-02 11:41:00,2011-02-02 11:41:00,1,154.41,8,United Kingdom
15227,2010-03-16 08:23:00,2011-11-03 11:59:00,9,2488.4900000000002,120,United Kingdom
15228,2010-07-28 10:21:00,2011-10-04 13:56:00,6,5580.2699999999995,234,United Kingdom
15229,2010-05-02 13:50:00,2010-05-02 13:50:00,1,160.5,9,United Kingdom
15230,2011-04-13 11:04:00,2011-04-14 14:39:00,2,429.6,23,United Kingdom
15231,2010-03-28 15:12:00,2010-03-28 15:12:00,1,250.26,14,United Kingdom
15232,2011-07-22 12:21:00,2011-08-18 16:27:00,2,612.06,31,United Kingdom
15233,2010-11-03 13:36:00,2010-11-03 13:36:00,1,59.400000000000006,1,United Kingdom
15234,2011-03-08 08:53:00,2011-03-08 08:53:00,1,197.0,14,United Kingdom
15235,2010-11-16 12:48:00,2011-05-06 09:44:00,16,2937.81,187,United Kingdom
15236,2011-02-14 10:52:00,2011-02-14 10:52:00,1,321.05,15,United Kingdom
15237,2011-04-26 15:04:00,2011-12-08 09:46:00,4,1412.32,99,United Kingdom
15238,2011-06-08 16:00:00,2011-11-10 14:28:00,3,1071.99,50,United Kingdom
15239,2011-09-22 09:53:00,2011-11-29 14:14:00,2,780.59,49,United Kingdom
15240,2009-12-05 14:57:00,2011-10-26 09:50:00,12,4459.98,224,United Kingdom
15241,2010-02-23 13:59:00,2011-10-04 09:05:00,11,3050.16,184,United Kingdom
15242,2010-10-13 15:33:00,2010-10-13 15:33:00,1,302.04,4,United Kingdom
15243,2010-09-30 17:28:00,2011-09-26 14:12:00,2,927.2800000000001,61,United Kingdom
15244,2010-02-11 14:48:00,2011-10-05 13:19:00,3,912.08,48,United Kingdom
15245,2010-04-23 14:23:00,2011-07-28 18:56:00,8,4610.84,148,United Kingdom
15246,2010-06-02 11:28:00,2011-04-15 14:45:00,3,780.4,51,United Kingdom
15247,2010-06-20 14:08:00,2011-08-09 12:52:00,3,976.06,17,United Kingdom
15248,2010-06-23 14:34:00,2010-10-24 13:09:00,3,1893.93,106,United Kingdom
15249,2010-03-26 14:51:00,2011-11-08 11:45:00,18,9266.0,502,United Kingdom
15250,2010-03-09 07:35:00,2010-03-09 07:35:00,1,60.0,3,United Kingdom
15251,2010-01-29 12:42:00,2011-11-30 15:02:00,21,20324.54,230,United Kingdom
15252,2010-04-07 10:24:00,2011-11-03 13:30:00,5,2103.41,118,United Kingdom
15253,2010-05-02 11:17:00,2011-11-23 16:22:00,8,2055.09,116,United Kingdom
15254,2010-05-28 10:08:00,2011-08-04 15:04:00,3,1088.35,67,United Kingdom
15255,2009-12-03 09:10:00,2011-10-04 12:43:00,9,3706.02,188,United Kingdom
15256,2010-05-27 11:41:00,2011-07-14 11:47:00,2,170.4,10,United Kingdom
15257,2010-10-21 14:03:00,2011-03-01 12:58:00,2,685.9,12,United Kingdom
15258,2011-05-06 14:16:00,2011-06-24 12:30:00,2,623.16,34,United Kingdom
15259,2010-01-26 09:41:00,2010-07-15 08:47:00,4,1182.3799999999999,57,United Kingdom
15260,2009-12-06 11:45:00,2011-08-31 13:55:00,25,9188.23,398,United Kingdom
15261,2010-10-01 11:59:00,2011-07-27 15:20:00,4,1508.0,92,United Kingdom
15262,2010-08-08 15:55:00,2011-01-20 12:16:00,3,418.82,26,United Kingdom
15263,2011-08-25 10:26:00,2011-08-25 10:26:00,1,156.51,12,United Kingdom
15264,2010-06-27 13:29:00,2011-10-06 13:49:00,2,848.4,55,United Kingdom
15265,2009-12-01 17:08:00,2011-07-11 14:46:00,4,3345.64,193,United Kingdom
15266,2010-01-07 12:19:00,2011-01-05 13:40:00,5,852.21,45,United Kingdom
15267,2011-06-10 10:24:00,2011-11-17 15:59:00,5,1717.36,11,United Kingdom
15268,2010-04-13 11:27:00,2010-08-18 10:33:00,3,961.9000000000001,22,United Kingdom
15269,2010-11-14 12:58:00,2011-11-16 09:32:00,3,1225.3600000000001,35,United Kingdom
15270,2009-12-17 15:02:00,2011-11-24 09:24:00,21,8524.86,168,United Kingdom
15271,2010-08-05 14:57:00,2011-12-02 14:11:00,24,4640.29,594,United Kingdom
15272,2010-02-14 13:39:00,2011-10-13 12:59:00,6,2030.95,286,United Kingdom
15273,2010-04-19 11:31:00,2010-04-19 11:31:00,1,228.96,1,United Kingdom
15274,2011-11-21 14:17:00,2011-12-05 16:57:00,2,716.57,47,United Kingdom
15275,2011-11-02 11:20:00,2011-11-02 11:20:00,1,615.14,41,United Kingdom
15276,2010-10-01 12:24:00,2011-10-04 16:39:00,4,619.8,178,United Kingdom
15277,2010-10-10 16:02:00,2011-10-24 10:08:00,2,476.34,26,United Kingdom
15278,2010-02-12 14:53:00,2010-05-27 10:03:00,4,496.15999999999997,29,United Kingdom
15279,2010-02-02 10:15:00,2010-12-20 10:48:00,5,1580.54,94,United Kingdom
15280,2010-05-17 14:17:00,2011-06-20 17:14:00,3,397.52,60,United Kingdom
15281,2010-10-08 12:14:00,2011-10-12 09:10:00,16,8543.57,522,United Kingdom
15282,2010-05-18 16:27:00,2010-05-18 16:27:00,1,348.59,27,United Kingdom
15283,2010-07-09 15:46:00,2010-11-14 14:54:00,3,148.33,9,United Kingdom
15284,2010-07-27 13:25:00,2010-07-27 13:25:00,1,24.75,1,United Kingdom
15285,2010-10-28 09:46:00,2010-10-28 09:46:00,1,94.92,6,United Kingdom
15286,2011-10-21 11:08:00,2011-10-21 11:08:00,1,240.55,3,United Kingdom
15287,2009-12-02 12:13:00,2011-11-17 15:34:00,5,856.03,36,United Kingdom
15288,2010-02-12 15:27:00,2011-10-27 16:58:00,10,3872.1800000000003,178,United Kingdom
15289,2010-03-28 11:45:00,2011-11-10 13:49:00,5,1593.09,97,United Kingdom
15290,2010-02-24 10:15:00,2011-12-05 11:39:00,26,10496.28,292,United Kingdom
15291,2009-12-03 11:09:00,2011-11-14 11:02:00,39,13801.56,245,United Kingdom
15292,2011-05-22 15:00:00,2011-05-22 15:00:00,1,178.39,24,United Kingdom
15293,2010-02-12 11:54:00,2010-02-12 11:54:00,1,247.5,19,United Kingdom
15294,2010-10-25 11:45:00,2010-10-25 11:45:00,1,233.35,15,United Kingdom
15295,2010-02-23 13:03:00,2010-02-23 13:03:00,1,207.04,52,United Kingdom
15296,2010-01-21 13:48:00,2011-10-20 11:47:00,12,10323.03,534,United Kingdom
15297,2011-10-07 09:42:00,2011-11-29 16:32:00,3,641.94,39,United Kingdom
15298,2009-12-08 17:04:00,2011-12-07 17:17:00,23,9459.37,442,United Kingdom
15299,2010-01-12 11:34:00,2011-10-03 14:19:00,9,7391.54,12,United Kingdom
15300,2011-10-06 17:08:00,2011-10-06 17:08:00,1,496.44,28,United Kingdom
15301,2010-09-15 15:41:00,2011-10-20 09:57:00,17,7583.04,379,United Kingdom
15302,2009-12-09 13:11:00,2009-12-09 13:11:00,1,308.0,15,United Kingdom
15303,2010-01-25 09:42:00,2011-02-22 13:59:00,3,1224.18,69,United Kingdom
15304,2010-10-14 10:24:00,2011-10-10 10:23:00,9,919.5500000000001,29,United Kingdom
15305,2010-06-02 13:50:00,2010-06-02 13:50:00,1,93.6,5,United Kingdom
15306,2010-02-18 17:12:00,2011-10-06 12:56:00,9,3484.73,162,United Kingdom
15307,2011-09-05 11:38:00,2011-09-05 11:38:00,1,205.3,12,United Kingdom
